#TalkParam=TALK_PARAM_ST
ID,Name,PcGenderFemale1,PcGenderMale1,SpEffectId0,AnimationId0,SpEffectId1,AnimationId1,SpEffectId2,AnimationId2,EventFlagId,EventID_Female,EventID_Male,TalkTime[0.0 - 1.0]
26000501,,16000501,16000501,-1,-1,-1,-1,0,-1,-1,16000501,16000501,0
26000502,,16000502,16000502,-1,-1,-1,-1,0,-1,-1,16000502,16000502,0
26000600,,16000600,16000600,-1,-1,-1,-1,0,-1,-1,16000600,16000600,0
26000700,,16000601,16000601,-1,-1,-1,-1,0,-1,-1,16000601,16000601,0
26000800,,16000603,16000603,-1,-1,-1,-1,0,-1,-1,16000603,16000603,0
26000900,,16000604,16000604,-1,-1,-1,-1,0,-1,-1,16000604,16000604,0
26001000,,16000702,16000702,-1,-1,-1,-1,0,-1,-1,16000702,16000702,0
26001100,,16000800,16000800,150,90980,-1,-1,0,-1,-1,16000800,16000800,0
26001101,,16000802,16000802,-1,-1,-1,-1,0,-1,-1,16000802,16000802,0
26001102,,16000803,16000803,-1,-1,-1,-1,0,-1,-1,16000803,16000803,0
26001103,,16000804,16000804,-1,-1,-1,-1,0,-1,-1,16000804,16000804,0
26001200,,16000900,16000900,150,90980,-1,-1,0,-1,-1,16000900,16000900,0
26001201,,16000901,16000901,-1,-1,-1,-1,0,-1,-1,16000901,16000901,0
26001300,,16001000,16001000,-1,-1,-1,-1,0,-1,-1,16001000,16001000,0
26001301,,16001001,16001001,-1,-1,-1,-1,0,-1,-1,16001001,16001001,0
26001400,,16001100,16001100,-1,-1,-1,-1,0,-1,-1,16001100,16001100,0
26001401,,16001101,16001101,-1,-1,-1,-1,0,-1,-1,16001101,16001101,0
26001402,,16001102,16001102,-1,-1,-1,-1,0,-1,-1,16001102,16001102,0
26001403,,16001103,16001103,-1,-1,-1,-1,0,-1,-1,16001103,16001103,0
26001404,,16001104,16001104,-1,-1,-1,-1,0,-1,-1,16001104,16001104,0
26001405,,16001105,16001105,-1,-1,-1,-1,0,-1,-1,16001105,16001105,0
26001500,,16001200,16001200,-1,-1,-1,-1,0,-1,-1,16001200,16001200,0
26001501,,16001201,16001201,-1,-1,-1,-1,0,-1,-1,16001201,16001201,0
26001502,,16001202,16001202,-1,-1,-1,-1,0,-1,-1,16001202,16001202,0
26001503,,16001203,16001203,-1,-1,-1,-1,0,-1,-1,16001203,16001203,0
26001504,,16001204,16001204,-1,-1,-1,-1,0,-1,-1,16001204,16001204,0
26001600,,16001300,16001300,-1,-1,-1,-1,0,-1,-1,16001300,16001300,0
26001601,,16001301,16001301,-1,-1,-1,-1,0,-1,-1,16001301,16001301,0
26001602,,16001302,16001302,-1,-1,-1,-1,0,-1,-1,16001302,16001302,0
26001603,,16001303,16001303,-1,-1,-1,-1,0,-1,-1,16001303,16001303,0
26001700,,16001400,16001400,-1,-1,-1,-1,0,-1,-1,16001400,16001400,0
26001701,,16001401,16001401,-1,-1,-1,-1,0,-1,-1,16001401,16001401,0
26001702,,16001402,16001402,-1,-1,-1,-1,0,-1,-1,16001402,16001402,0
26001703,,16001403,16001403,-1,-1,-1,-1,0,-1,-1,16001403,16001403,0
26001704,,16001404,16001404,-1,-1,-1,-1,0,-1,-1,16001404,16001404,0
26001705,,16001405,16001405,-1,-1,-1,-1,0,-1,-1,16001405,16001405,0
26001800,,16001500,16001500,150,90980,-1,-1,0,-1,-1,16001500,16001500,0
26001801,,16001501,16001501,-1,-1,-1,-1,0,-1,-1,16001501,16001501,0
26001802,,16001502,16001502,-1,-1,-1,-1,0,-1,-1,16001502,16001502,0
26001900,,16001600,16001600,-1,-1,-1,-1,0,-1,-1,16001600,16001600,0
26001901,,16001601,16001601,-1,-1,-1,-1,0,-1,-1,16001601,16001601,0
26001902,,16001602,16001602,-1,-1,-1,-1,0,-1,-1,16001602,16001602,0
26002000,,16001700,16001700,-1,-1,-1,-1,0,-1,-1,16001700,16001700,0
26002001,,16001701,16001701,-1,-1,-1,-1,0,-1,-1,16001701,16001701,0
26002002,,16001702,16001702,-1,-1,-1,-1,0,-1,-1,16001702,16001702,0
26002100,,16001800,16001800,150,90980,-1,-1,0,-1,-1,16001800,16001800,0
26002101,,16001801,16001801,-1,-1,-1,-1,0,-1,-1,16001801,16001801,0
26002102,,16001802,16001802,-1,-1,-1,-1,0,-1,-1,16001802,16001802,0
26002103,,16001803,16001803,-1,-1,-1,-1,0,-1,-1,16001803,16001803,0
26002200,,16001900,16001900,-1,-1,-1,-1,0,-1,-1,16001900,16001900,0
26002300,,16001901,16001901,-1,-1,-1,-1,0,-1,-1,16001901,16001901,0
26002400,,16001903,16001903,-1,-1,-1,-1,0,-1,-1,16001903,16001903,0
26002500,,16001904,16001904,-1,-1,-1,-1,0,-1,-1,16001904,16001904,0
26002600,,16002002,16002002,-1,-1,-1,-1,0,-1,-1,16002002,16002002,0
26002601,,16002003,16002003,-1,-1,-1,-1,0,-1,-1,16002003,16002003,0
26002700,,16002100,16002100,-1,-1,-1,-1,0,-1,-1,16002100,16002100,0
26002701,,16002101,16002101,-1,-1,-1,-1,0,-1,-1,16002101,16002101,0
26002800,,16002200,16002200,-1,-1,-1,-1,0,-1,-1,16002200,16002200,0
26002801,,16002201,16002201,-1,-1,-1,-1,0,-1,-1,16002201,16002201,0
26002900,,16002300,16002300,-1,-1,-1,-1,0,-1,-1,16002300,16002300,0
26002901,,16002301,16002301,-1,-1,-1,-1,0,-1,-1,16002301,16002301,0
26003000,,16002400,16002400,151,90570,-1,-1,0,-1,-1,16002400,16002400,0
26003001,,16002401,16002401,-1,-1,-1,-1,0,-1,-1,16002401,16002401,0
26003100,,16002500,16002500,-1,-1,-1,-1,0,-1,-1,16002500,16002500,0
26003101,,16002501,16002501,-1,-1,-1,-1,0,-1,-1,16002501,16002501,0
26003200,,16002602,16002602,-1,-1,-1,-1,0,-1,-1,16002602,16002602,0
26003201,,16002603,16002603,-1,-1,-1,-1,0,-1,-1,16002603,16002603,0
26003300,,16002702,16002702,-1,-1,-1,-1,0,-1,-1,16002702,16002702,0
26003301,,16002703,16002703,-1,-1,-1,-1,0,-1,-1,16002703,16002703,0
26003400,,16002700,16002700,-1,-1,-1,-1,0,-1,-1,16002700,16002700,0
27000000,,17000000,17000000,-1,-1,-1,-1,0,-1,-1,17000000,17000000,0
27000001,,17000001,17000001,-1,-1,-1,-1,0,-1,-1,17000001,17000001,0
27000002,,17000002,17000002,-1,-1,-1,-1,0,-1,-1,17000002,17000002,0
27000003,,17000003,17000003,-1,-1,-1,-1,0,-1,-1,17000003,17000003,0
27000004,,17000004,17000004,-1,-1,-1,-1,0,-1,-1,17000004,17000004,0
27000005,,17000005,17000005,-1,-1,-1,-1,0,-1,-1,17000005,17000005,0
27000006,,17000006,17000006,-1,-1,-1,-1,0,-1,-1,17000006,17000006,0
27000007,,17000007,17000007,-1,-1,-1,-1,0,-1,-1,17000007,17000007,0
27000008,,17000008,17000008,-1,-1,-1,-1,0,-1,-1,17000008,17000008,0
27000009,,17000009,17000009,-1,-1,-1,-1,0,-1,-1,17000009,17000009,0
27000100,,17000100,17000100,-1,-1,-1,-1,0,-1,-1,17000100,17000100,0
27000101,,17000101,17000101,-1,-1,-1,-1,0,-1,-1,17000101,17000101,0
27000102,,17000102,17000102,-1,-1,-1,-1,0,-1,-1,17000102,17000102,0
27000103,,17000103,17000103,-1,-1,-1,-1,0,-1,-1,17000103,17000103,0
27000200,,17000200,17000200,-1,-1,-1,-1,0,-1,-1,17000200,17000200,0
27000201,,17000201,17000201,-1,-1,-1,-1,0,-1,-1,17000201,17000201,0
27000202,,17000202,17000202,-1,-1,-1,-1,0,-1,-1,17000202,17000202,0
27000300,,17000300,17000300,-1,-1,-1,-1,0,-1,-1,17000300,17000300,0
27000301,,17000301,17000301,-1,-1,-1,-1,0,-1,-1,17000301,17000301,0
27000302,,17000302,17000302,-1,-1,-1,-1,0,-1,-1,17000302,17000302,0
27000303,,17000303,17000303,-1,-1,-1,-1,0,-1,-1,17000303,17000303,0
27000304,,17000304,17000304,-1,-1,-1,-1,0,-1,-1,17000304,17000304,0
27000400,,17000400,17000400,-1,-1,-1,-1,0,-1,-1,17000400,17000400,0
27000401,,17000401,17000401,-1,-1,-1,-1,0,-1,-1,17000401,17000401,0
27000402,,17000402,17000402,-1,-1,-1,-1,0,-1,-1,17000402,17000402,0
27000403,,17000403,17000403,-1,-1,-1,-1,0,-1,-1,17000403,17000403,0
27000500,,17000500,17000500,-1,-1,-1,-1,0,-1,-1,17000500,17000500,0
27000501,,17000501,17000501,-1,-1,-1,-1,0,-1,-1,17000501,17000501,0
27000502,,17000502,17000502,-1,-1,-1,-1,0,-1,-1,17000502,17000502,0
27000503,,17000503,17000503,-1,-1,-1,-1,0,-1,-1,17000503,17000503,0
27000504,,17000504,17000504,-1,-1,-1,-1,0,-1,-1,17000504,17000504,0
27000600,,17000600,17000600,-1,-1,-1,-1,0,-1,-1,17000600,17000600,0
27000601,,17000601,17000601,-1,-1,-1,-1,0,-1,-1,17000601,17000601,0
27000602,,17000602,17000602,-1,-1,-1,-1,0,-1,-1,17000602,17000602,0
27000603,,17000603,17000603,-1,-1,-1,-1,0,-1,-1,17000603,17000603,0
27000604,,17000604,17000604,-1,-1,-1,-1,0,-1,-1,17000604,17000604,0
27000605,,17000605,17000605,-1,-1,-1,-1,0,-1,-1,17000605,17000605,0
27000606,,17000606,17000606,-1,-1,-1,-1,0,-1,-1,17000606,17000606,0
27000700,,17000700,17000700,-1,-1,-1,-1,0,-1,-1,17000700,17000700,0
27000701,,17000701,17000701,-1,-1,-1,-1,0,-1,-1,17000701,17000701,0
27000702,,17000702,17000702,-1,-1,-1,-1,0,-1,-1,17000702,17000702,0
27000703,,17000703,17000703,-1,-1,-1,-1,0,-1,-1,17000703,17000703,0
27000800,,17000800,17000800,-1,-1,-1,-1,0,-1,-1,17000800,17000800,0
27000801,,17000801,17000801,-1,-1,-1,-1,0,-1,-1,17000801,17000801,0
27000802,,17000802,17000802,-1,-1,-1,-1,0,-1,-1,17000802,17000802,0
27000803,,17000803,17000803,-1,-1,-1,-1,0,-1,-1,17000803,17000803,0
27000804,,17000804,17000804,-1,-1,-1,-1,0,-1,-1,17000804,17000804,0
27000805,,17000805,17000805,-1,-1,-1,-1,0,-1,-1,17000805,17000805,0
27000806,,17000806,17000806,-1,-1,-1,-1,0,-1,-1,17000806,17000806,0
27000807,,17000807,17000807,-1,-1,-1,-1,0,-1,-1,17000807,17000807,0
27000808,,17000808,17000808,-1,-1,-1,-1,0,-1,-1,17000808,17000808,0
27000900,,17000900,17000900,-1,-1,-1,-1,0,-1,-1,17000900,17000900,0
27000901,,17000902,17000902,-1,-1,-1,-1,0,-1,-1,17000902,17000902,0
27000902,,17000903,17000903,-1,-1,-1,-1,0,-1,-1,17000903,17000903,0
27000903,,17000904,17000904,-1,-1,-1,-1,0,-1,-1,17000904,17000904,0
27000904,,17000905,17000905,-1,-1,-1,-1,0,-1,-1,17000905,17000905,0
27000905,,17000906,17000906,-1,-1,-1,-1,0,-1,-1,17000906,17000906,0
27000950,,17000901,17000901,-1,-1,-1,-1,0,-1,-1,17000901,17000901,0
27000951,,17000902,17000902,-1,-1,-1,-1,0,-1,-1,17000902,17000902,0
27000952,,17000903,17000903,-1,-1,-1,-1,0,-1,-1,17000903,17000903,0
27000953,,17000904,17000904,-1,-1,-1,-1,0,-1,-1,17000904,17000904,0
27000954,,17000905,17000905,-1,-1,-1,-1,0,-1,-1,17000905,17000905,0
27000955,,17000906,17000906,-1,-1,-1,-1,0,-1,-1,17000906,17000906,0
27001000,,17001000,17001000,-1,-1,-1,-1,0,-1,-1,17001000,17001000,0
27001001,,17001001,17001001,-1,-1,-1,-1,0,-1,-1,17001001,17001001,0
27001002,,17001002,17001002,-1,-1,-1,-1,0,-1,-1,17001002,17001002,0
27001100,,17001100,17001100,-1,-1,-1,-1,0,-1,-1,17001100,17001100,0
27001101,,17001101,17001101,-1,-1,-1,-1,0,-1,-1,17001101,17001101,0
27001102,,17001102,17001102,-1,-1,-1,-1,0,-1,-1,17001102,17001102,0
27001103,,17001103,17001103,-1,-1,-1,-1,0,-1,-1,17001103,17001103,0
27001110,,17001100,17001100,-1,-1,-1,-1,0,-1,-1,17001100,17001100,0
27001111,,17001101,17001101,-1,-1,-1,-1,0,-1,-1,17001101,17001101,0
27001112,,17001102,17001102,-1,-1,-1,-1,0,-1,-1,17001102,17001102,0
27001113,,17001103,17001103,-1,-1,-1,-1,0,-1,-1,17001103,17001103,0
27001200,,17001200,17001200,-1,-1,-1,-1,0,-1,-1,17001200,17001200,0
27001210,,17001200,17001200,-1,-1,-1,-1,0,-1,-1,17001200,17001200,0
27001300,,17001201,17001201,-1,-1,-1,-1,0,-1,-1,17001201,17001201,0
27001310,,17001201,17001201,-1,-1,-1,-1,0,-1,-1,17001201,17001201,0
27001400,,17001202,17001202,-1,-1,-1,-1,0,-1,-1,17001202,17001202,0
27001500,,17001203,17001203,-1,-1,-1,-1,0,-1,-1,17001203,17001203,0
27001510,,17001203,17001203,-1,-1,-1,-1,0,-1,-1,17001203,17001203,0
27001600,,17001204,17001204,-1,-1,-1,-1,0,-1,-1,17001204,17001204,0
27001610,,17001204,17001204,-1,-1,-1,-1,0,-1,-1,17001204,17001204,0
27001700,,17001300,17001300,-1,-1,-1,-1,0,-1,-1,17001300,17001300,0
27001701,,17001301,17001301,-1,-1,-1,-1,0,-1,-1,17001301,17001301,0
27001702,,17001302,17001302,-1,-1,-1,-1,0,-1,-1,17001302,17001302,0
27001710,,17001300,17001300,-1,-1,-1,-1,0,-1,-1,17001300,17001300,0
27001711,,17001301,17001301,-1,-1,-1,-1,0,-1,-1,17001301,17001301,0
27001712,,17001302,17001302,-1,-1,-1,-1,0,-1,-1,17001302,17001302,0
27001800,,17001303,17001303,-1,-1,-1,-1,0,-1,-1,17001303,17001303,0
27001900,,17001400,17001400,-1,-1,-1,-1,0,-1,-1,17001400,17001400,0
27001910,,17001400,17001400,-1,-1,-1,-1,0,-1,-1,17001400,17001400,0
27002000,,17001502,17001502,-1,-1,-1,-1,0,-1,-1,17001502,17001502,0
27002001,,90000000,17001503,-1,-1,-1,-1,0,-1,-1,90000000,17001503,0
27002010,,17001502,17001502,-1,-1,-1,-1,0,-1,-1,17001502,17001502,0
27002011,,90000000,17001503,-1,-1,-1,-1,0,-1,-1,90000000,17001503,0
27002100,,17001600,17001600,-1,-1,-1,-1,0,-1,-1,17001600,17001600,0
27002101,,17001601,17001601,-1,-1,-1,-1,0,-1,-1,17001601,17001601,0
27002110,,17001600,17001600,-1,-1,-1,-1,0,-1,-1,17001600,17001600,0
27002111,,17001601,17001601,-1,-1,-1,-1,0,-1,-1,17001601,17001601,0
27002200,,17001700,17001700,-1,-1,-1,-1,0,-1,-1,17001700,17001700,0
27002201,,90000000,17001703,-1,-1,-1,-1,0,-1,-1,90000000,17001704,0
27002210,,17001700,17001700,-1,-1,-1,-1,0,-1,-1,17001700,17001700,0
27002211,,90000000,17001703,-1,-1,-1,-1,0,-1,-1,90000000,17001704,0
29000000,,19000000,19000000,-1,-1,-1,-1,0,-1,-1,19010000,19010000,0
29000001,,19000001,19000001,-1,-1,-1,-1,0,-1,-1,19010001,19010001,0
29000002,,19000002,19000002,-1,-1,-1,-1,0,-1,-1,19010002,19010002,0
29000003,,19000003,19000003,-1,-1,-1,-1,0,-1,-1,19010003,19010003,0
29000004,,19000004,19000004,-1,-1,-1,-1,0,-1,-1,19010004,19010004,0
29000005,,19000005,19000005,-1,-1,-1,-1,0,-1,-1,19010005,19010005,0
29000006,,19000006,19000006,-1,-1,-1,-1,0,-1,-1,19010006,19010006,0
29000007,,19000007,19000007,-1,-1,-1,-1,0,-1,-1,19010007,19010007,0
29000008,,19000008,19000008,-1,-1,-1,-1,0,-1,-1,19010008,19010008,0
29000009,,19000009,19000009,-1,-1,-1,-1,0,-1,-1,19010009,19010009,0
29000100,,19000100,19000100,-1,-1,-1,-1,0,-1,-1,19010100,19010100,0
29000101,,19000101,19000101,-1,-1,-1,-1,0,-1,-1,19010101,19010101,0
29000102,,19000102,19000102,-1,-1,-1,-1,0,-1,-1,19010102,19010102,0
29000103,,19000103,19000103,-1,-1,-1,-1,0,-1,-1,19010103,19010103,0
29000200,,19000200,19000200,-1,-1,-1,-1,0,-1,-1,19010200,19010200,0
29000201,,19000201,19000201,-1,-1,-1,-1,0,-1,-1,19010201,19010201,0
29000202,,19000202,19000202,-1,-1,-1,-1,0,-1,-1,19010202,19010202,0
29000203,,19000203,19000203,-1,-1,-1,-1,0,-1,-1,19010203,19010203,0
29000204,,19000204,19000204,-1,-1,-1,-1,0,-1,-1,19010204,19010204,0
29000300,,19000300,19000300,-1,-1,-1,-1,0,-1,-1,19010300,19010300,0
29000301,,19000301,19000301,-1,-1,-1,-1,0,-1,-1,19010301,19010301,0
29000302,,19000302,19000302,-1,-1,-1,-1,0,-1,-1,19010302,19010302,0
29000303,,19000303,19000303,-1,-1,-1,-1,0,-1,-1,19010303,19010303,0
29000304,,19000304,19000304,-1,-1,-1,-1,0,-1,-1,19010304,19010304,0
29000305,,19000305,19000305,-1,-1,-1,-1,0,-1,-1,19010305,19010305,0
29000306,,19000306,19000306,-1,-1,-1,-1,0,-1,-1,19010306,19010306,0
29000307,,19000307,19000307,-1,-1,-1,-1,0,-1,-1,19010307,19010307,0
29000308,,19000308,19000308,-1,-1,-1,-1,0,-1,-1,19010308,19010308,0
29000400,,19000400,19000400,-1,-1,-1,-1,0,-1,-1,19010400,19010400,0
29000401,,19000401,19000401,-1,-1,-1,-1,0,-1,-1,19010401,19010401,0
29000402,,19000402,19000402,-1,-1,-1,-1,0,-1,-1,19010402,19010402,0
29000500,,19000500,19000500,-1,-1,-1,-1,0,-1,-1,19010500,19010500,0
29000501,,19000501,19000501,-1,-1,-1,-1,0,-1,-1,19010501,19010501,0
29000502,,19000502,19000502,-1,-1,-1,-1,0,-1,-1,19010502,19010502,0
29000503,,19000503,19000503,-1,-1,-1,-1,0,-1,-1,19010503,19010503,0
29000600,,19000600,19000600,-1,-1,-1,-1,0,-1,-1,19010600,19010600,0
29000601,,19000601,19000601,-1,-1,-1,-1,0,-1,-1,19010601,19010601,0
29000602,,19000602,19000602,-1,-1,-1,-1,0,-1,-1,19010602,19010602,0
29000603,,19000603,19000603,-1,-1,-1,-1,0,-1,-1,19010603,19010603,0
29000604,,19000604,19000604,-1,-1,-1,-1,0,-1,-1,19010604,19010604,0
29000605,,19000605,19000605,-1,-1,-1,-1,0,-1,-1,19010605,19010605,0
29000606,,19000606,19000606,-1,-1,-1,-1,0,-1,-1,19010606,19010606,0
29000607,,19000607,19000607,-1,-1,-1,-1,0,-1,-1,19010607,19010607,0
29000700,,19000700,19000700,-1,-1,-1,-1,0,-1,-1,19010700,19010700,0
29000701,,19000701,19000701,-1,-1,-1,-1,0,-1,-1,19010701,19010701,0
29000702,,19000702,19000702,-1,-1,-1,-1,0,-1,-1,19010702,19010702,0
29000703,,19000703,19000703,-1,-1,-1,-1,0,-1,-1,19010703,19010703,0
29000704,,19000704,19000704,-1,-1,-1,-1,0,-1,-1,19010704,19010704,0
29000800,,19000800,19000800,-1,-1,-1,-1,0,-1,-1,19010800,19010800,0
29000801,,19000801,19000801,-1,-1,-1,-1,0,-1,-1,19010801,19010801,0
29000900,,19000900,19000900,-1,-1,-1,-1,0,-1,-1,19010900,19010900,0
29000901,,19000901,19000901,-1,-1,-1,-1,0,-1,-1,19010901,19010901,0
29000902,,19000902,19000902,-1,-1,-1,-1,0,-1,-1,19010902,19010902,0
29000903,,19000903,19000903,-1,-1,-1,-1,0,-1,-1,19010903,19010903,0
29000904,,19000904,19000904,-1,-1,-1,-1,0,-1,-1,19010904,19010904,0
29000905,,19000905,19000905,-1,-1,-1,-1,0,-1,-1,19010905,19010905,0
29001000,,19001000,19001000,-1,-1,-1,-1,0,-1,-1,19011000,19011000,0
29001001,,19001001,19001001,-1,-1,-1,-1,0,-1,-1,19011001,19011001,0
29001002,,19001002,19001002,-1,-1,-1,-1,0,-1,-1,19011002,19011002,0
29001100,,19001100,19001100,-1,-1,-1,-1,0,-1,-1,19011100,19011100,0
29001101,,19001101,19001101,-1,-1,-1,-1,0,-1,-1,19011101,19011101,0
29001102,,19001102,19001102,-1,-1,-1,-1,0,-1,-1,19011102,19011102,0
29001200,,19001200,19001200,-1,-1,-1,-1,0,-1,-1,19011200,19011200,0
29001201,,19001201,19001201,-1,-1,-1,-1,0,-1,-1,19011201,19011201,0
29001300,,19001300,19001300,-1,-1,-1,-1,0,-1,-1,19011300,19011300,0
29001301,,19001301,19001301,-1,-1,-1,-1,0,-1,-1,19011301,19011301,0
29001302,,19001302,19001302,-1,-1,-1,-1,0,-1,-1,19011302,19011302,0
29001303,,19001303,19001303,-1,-1,-1,-1,0,-1,-1,19011303,19011303,0
29001304,,19001304,19001304,-1,-1,-1,-1,0,-1,-1,19011304,19011304,0
29001305,,19001305,19001305,-1,-1,-1,-1,0,-1,-1,19011305,19011305,0
29001306,,19001306,19001306,-1,-1,-1,-1,0,-1,-1,19011306,19011306,0
29001350,,19001300,19001300,-1,-1,-1,-1,0,-1,-1,19011300,19011300,0
29001351,,19001301,19001301,-1,-1,-1,-1,0,-1,-1,19011301,19011301,0
29001352,,19001302,19001302,-1,-1,-1,-1,0,-1,-1,19011302,19011302,0
29001353,,19001303,19001303,-1,-1,-1,-1,0,-1,-1,19011303,19011303,0
29001354,,19001304,19001304,-1,-1,-1,-1,0,-1,-1,19011304,19011304,0
29001400,,19001400,19001400,-1,-1,-1,-1,0,-1,-1,19011400,19011400,0
29001401,,19001401,19001401,-1,-1,-1,-1,0,-1,-1,19011401,19011401,0
29001402,,19001402,19001402,-1,-1,-1,-1,0,-1,-1,19011402,19011402,0
29001500,,19001500,19001500,-1,-1,-1,-1,0,-1,-1,19011500,19011500,0
29001510,,19001500,19001500,-1,-1,-1,-1,0,-1,-1,19011500,19011500,0
29001520,,19001500,19001500,-1,-1,-1,-1,0,-1,-1,19011500,19011500,0
29001530,,19001500,19001500,-1,-1,-1,-1,0,-1,-1,19011500,19011500,0
29001600,,19001501,19001501,-1,-1,-1,-1,0,-1,-1,19011501,19011501,0
29001610,,19001501,19001501,-1,-1,-1,-1,0,-1,-1,19011501,19011501,0
29001620,,19001501,19001501,-1,-1,-1,-1,0,-1,-1,19011501,19011501,0
29001630,,19001501,19001501,-1,-1,-1,-1,0,-1,-1,19011501,19011501,0
29001700,,19001502,19001502,-1,-1,-1,-1,0,-1,-1,19011502,19011502,0
29001800,,19001503,19001503,-1,-1,-1,-1,0,-1,-1,19011503,19011503,0
29001810,,19001503,19001503,-1,-1,-1,-1,0,-1,-1,19011503,19011503,0
29001820,,19001503,19001503,-1,-1,-1,-1,0,-1,-1,19011503,19011503,0
29001830,,19001503,19001503,-1,-1,-1,-1,0,-1,-1,19011503,19011503,0
29001900,,19001504,19001504,-1,-1,-1,-1,0,-1,-1,19011504,19011504,0
29001910,,19001504,19001504,-1,-1,-1,-1,0,-1,-1,19011504,19011504,0
29001920,,19001504,19001504,-1,-1,-1,-1,0,-1,-1,19011504,19011504,0
29001930,,19001504,19001504,-1,-1,-1,-1,0,-1,-1,19011504,19011504,0
29002000,,19001600,19001600,-1,-1,-1,-1,0,-1,-1,19011600,19011600,0
29002001,,19001601,19001601,-1,-1,-1,-1,0,-1,-1,19011601,19011601,0
29002002,,19001602,19001602,-1,-1,-1,-1,0,-1,-1,19011602,19011602,0
29002010,,19001600,19001600,-1,-1,-1,-1,0,-1,-1,19011600,19011600,0
29002011,,19001601,19001601,-1,-1,-1,-1,0,-1,-1,19011601,19011601,0
29002012,,19001602,19001602,-1,-1,-1,-1,0,-1,-1,19011602,19011602,0
29002020,,19001600,19001600,-1,-1,-1,-1,0,-1,-1,19011600,19011600,0
29002021,,19001601,19001601,-1,-1,-1,-1,0,-1,-1,19011601,19011601,0
29002030,,19001600,19001600,-1,-1,-1,-1,0,-1,-1,19011600,19011600,0
29002031,,19001601,19001601,-1,-1,-1,-1,0,-1,-1,19011601,19011601,0
29002100,,19001604,19001604,-1,-1,-1,-1,0,-1,-1,19011604,19011604,0
29002200,,19001700,19001700,-1,-1,-1,-1,0,-1,-1,19011700,19011700,0
29002201,,19001701,19001701,-1,-1,-1,-1,0,-1,-1,19011701,19011701,0
29002202,,19001702,19001702,-1,-1,-1,-1,0,-1,-1,19011702,19011702,0
29002203,,19001703,19001703,-1,-1,-1,-1,0,-1,-1,19011703,19011703,0
29002210,,19001700,19001700,-1,-1,-1,-1,0,-1,-1,19011700,19011700,0
29002211,,19001701,19001701,-1,-1,-1,-1,0,-1,-1,19011701,19011701,0
29002212,,19001702,19001702,-1,-1,-1,-1,0,-1,-1,19011702,19011702,0
29002213,,19001703,19001703,-1,-1,-1,-1,0,-1,-1,19011703,19011703,0
29002250,,19001700,19001700,-1,-1,-1,-1,0,-1,-1,19011700,19011700,0
29002260,,19001700,19001700,-1,-1,-1,-1,0,-1,-1,19011700,19011700,0
29002300,,19001800,19001800,-1,-1,-1,-1,0,-1,-1,19011800,19011800,0
29002301,,19001802,19001802,-1,-1,-1,-1,0,-1,-1,19011802,19011802,0
29002302,,19001803,19001803,-1,-1,-1,-1,0,-1,-1,19011803,19011803,0
29002310,,19001800,19001800,-1,-1,-1,-1,0,-1,-1,19011800,19011800,0
29002311,,19001802,19001802,-1,-1,-1,-1,0,-1,-1,19011802,19011802,0
29002312,,19001803,19001803,-1,-1,-1,-1,0,-1,-1,19011803,19011803,0
29002320,,19001800,19001800,-1,-1,-1,-1,0,-1,-1,19011800,19011800,0
29002321,,19001802,19001802,-1,-1,-1,-1,0,-1,-1,19011802,19011802,0
29002322,,19001803,19001803,-1,-1,-1,-1,0,-1,-1,19011803,19011803,0
29002330,,19001800,19001800,-1,-1,-1,-1,0,-1,-1,19011800,19011800,0
29002331,,19001802,19001802,-1,-1,-1,-1,0,-1,-1,19011802,19011802,0
29002332,,19001803,19001803,-1,-1,-1,-1,0,-1,-1,19011803,19011803,0
29002400,,19001902,19001902,-1,-1,-1,-1,0,-1,-1,19011902,19011902,0
29002401,,19001903,19001903,-1,-1,-1,-1,0,-1,-1,19011903,19011903,0
29002410,,19001902,19001902,-1,-1,-1,-1,0,-1,-1,19011902,19011902,0
29002411,,19001903,19001903,-1,-1,-1,-1,0,-1,-1,19011903,19011903,0
29002420,,19001902,19001902,-1,-1,-1,-1,0,-1,-1,19011902,19011902,0
29002421,,19001903,19001903,-1,-1,-1,-1,0,-1,-1,19011903,19011903,0
29002430,,19001900,19001900,-1,-1,-1,-1,0,-1,-1,19011900,19011900,0
29002431,,19001902,19001902,-1,-1,-1,-1,0,-1,-1,19011902,19011902,0
29002432,,19001903,19001903,-1,-1,-1,-1,0,-1,-1,19011903,19011903,0
29002500,,19002000,19002000,-1,-1,-1,-1,0,-1,-1,19012000,19012000,0
29002501,,19002001,19002001,-1,-1,-1,-1,0,-1,-1,19012001,19012001,0
29002502,,19002002,19002002,-1,-1,-1,-1,0,-1,-1,19012002,19012002,0
29002503,,19002003,19002003,-1,-1,-1,-1,0,-1,-1,19012003,19012003,0
29002504,,19002004,19002004,-1,-1,-1,-1,0,-1,-1,19012004,19012004,0
29002510,,19002000,19002000,-1,-1,-1,-1,0,-1,-1,19012000,19012000,0
29002511,,19002002,19002002,-1,-1,-1,-1,0,-1,-1,19012002,19012002,0
29002512,,19002003,19002003,-1,-1,-1,-1,0,-1,-1,19012003,19012003,0
29002513,,19002004,19002004,-1,-1,-1,-1,0,-1,-1,19012004,19012004,0
29002600,,19002101,19002101,-1,-1,-1,-1,0,-1,-1,19012101,19012101,0
