#EquipParamWeapon=EQUIP_PARAM_WEAPON_ST
ID,Name,behaviorVariationId,sortId,wanderingEquipId,weight,weaponWeightRate,fixPrice,basicPrice,sellValue,correctStrength,correctAgility,corretMagic,corretFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId0,residentSpEffectId1,residentSpEffectId2,materialSetId,originEquipWep0,originEquipWep1,originEquipWep2,originEquipWep3,originEquipWep4,originEquipWep5,originEquipWep6,originEquipWep7,originEquipWep8,originEquipWep9,originEquipWep10,originEquipWep11,originEquipWep12,originEquipWep13,originEquipWep14,originEquipWep15,antiDemonDamageRate,antUndeadDamageRate,antHollowDamageRate,antAbyssalDamageRate,vagrantItemLotId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,equipModelId,iconId,durability,durailityMax,attackThrowEscape,parryDamageLife,atkBasePhysics,atkBaseMagic,atkBaseFire,atkBaseThunder,atkBaseStamina,saWeaponDamage,saDurability,guardAngle,staminaGuardDef,reinforceTypeId,trophySGradeId,trophySeqId,throwAtkRate,bowDistRate,equipModelCategory,equipModelGender,weaponCategory,wepmotionCategory,guardmotionCategory,atkMaterial,defMaterial,defSfxMaterial,correctType,spAttribute,spAtkCategory,wepmotionOneHandId,wepmotionBothHandId,properStrength,properAgility,properMagic,properFaith,overStrength,attackBaseParry,defenseBaseParry,guardBaseRepel,attackBaseRepel,guardCutCancelRate,guardLevel,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,poisonGuardResist,toxicGuardResist,bloodGuardResist,curseGuardResist,isDurabilityDivergence,rightHandEquipable,leftHandEquipable,bothHandEquipable,arrowSlotEquipable,boltSlotEquipable,enableGuard,enableParry,enableMagic,enablePyromancy,enableMiracle,enableVowMagic,isNormalAttackType,isBlowAttackType,isSlashAttackType,isThrustAttackType,isEnhance,isLuckCorrect,isCustom,disableBaseChangeReset,disableRepair,isDarkHand,simpleModelForDlc,ubyteLanternWep,isVersusGhostWep,baseChangeCategory,isDragonSlayer,isDeposit,disableMultiDropShare,IsDiscard,IsDrop,Bool3,Bool4,Bool5,Bool6,Bool7,Unk6,Unk7,Unk8,Unk9,Unk10,Unk11,Group0_AtkVfxId,Group0_DummyPolyId0,Group0_DummyPolyId1,Group1_AtkVfxId,Group1_DummyPolyId0,Group1_DummyPolyId1,Group2_AtkVfxId,Group2_DummyPolyId0,Group2_DummyPolyId1,Group3_AtkVfxId,Group3_DummyPolyId0,Group3_DummyPolyId1,Group4_AtkVfxId,Group4_DummyPolyId0,Group4_DummyPolyId1,Group5_AtkVfxId,Group5_DummyPolyId0,Group5_DummyPolyId1,Group6_AtkVfxId,Group6_DummyPolyId0,Group6_DummyPolyId1,Group7_AtkVfxId,Group7_DummyPolyId0,Group7_DummyPolyId1,materialVal0,materialVal1,wepAbsorpPosId,Unk12,Unk13,Unk14,IsAutoEquip,Unk16,Unk17,Unk18,Unk19,Unk20,Unk21,Unk22,Unk23,Unk24,Unk25,darkGuardCutRate,atkBaseDark,Unk26,AtkThrowEscapeA,swordArt_ActId,AtkThrowEscapeB,Unk30,Unk31,MenuAdhoc,swordArtId,correctLuck,reinforceWeaponId,Unk34,displayTypeId,CalcCorrectVal0,CalcCorrectVal1,CalcCorrectVal2,CalcCorrectVal3,CalcCorrectVal4,CalcCorrectVal5,CalcCorrectVal6,CalcCorrectVal7,CalcCorrectVal8,CalcCorrectVal9,CalcCorrectVal10,weaponVfx0,weaponVfx1,weaponVfx2,weaponVfx3,weaponVfx4,weaponVfx5,weaponVfx6,weaponVfx7,StaminaConsumeRate,Unk48,Unk49,Unk50,Unk51,Unk52,Unk53,Unk54,Unk55,Unk56,Unk57,Unk58,Unk59,Unk60,attackElementCorrectId,shopPrice,Unk62,MaxNum,WepSpMask0,WepSpMask1,WepSpMask2,WepSpMask3,WepSpMask4,WepSpMask5,WepSpMask6,WepSpMask7,Unk65,Unk66,SpEff9600,pad1
20161100,Poison Target Shield,4800,500214,933610,2,0,400,140,150,20,0,0,0,61,36,31,12,-1,129001100,-1,-1,-1,-1,1100,20160000,20160000,20160000,20160000,20160000,20160000,20160000,20160000,20160000,20160000,20160000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,2016,2015,40,40,1,10,69,0,0,0,54,25,0,60,36,1100,-1,-1,0,-1,7,0,12,48,2,0,104,0,0,1,91,0,15,8,11,0,0,99,0,0,30,71,0,4,0,0,0,21,21,21,21,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,0,1,0,1,1,0,0,0,0,0,104,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.163,0,0,0,1,1,0,0,0,0,0,0,1,1,29,0,0,7,0,7,0,21,0,90,4,0,0,65,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,0.927,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,2500,1,1,0,0,0,0,1,0,0,0,0,700,310,-
20161200,Blood Target Shield,4800,500213,933610,2,0,400,140,150,20,0,0,0,61,36,31,12,129001200,-1,-1,-1,-1,-1,1200,20160000,20160000,20160000,20160000,20160000,20160000,20160000,20160000,20160000,20160000,20160000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,2016,2015,40,40,1,10,69,0,0,0,54,25,0,60,36,1200,-1,-1,0,-1,7,0,12,48,2,0,104,0,0,1,91,0,15,8,11,0,0,99,0,0,30,71,0,4,0,0,0,21,21,21,21,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12,0,1,0,1,1,0,0,0,0,0,104,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.163,0,0,0,1,1,0,0,0,0,0,0,1,1,29,0,0,7,0,7,0,21,0,90,4,0,0,65,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,0.927,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,2500,1,1,0,0,0,0,1,0,0,0,0,700,310,-
20161300,Raw Target Shield,4800,500204,933610,2,0,400,140,150,20,0,0,0,61,36,31,12,-1,-1,-1,-1,-1,-1,1300,20160000,20160000,20160000,20160000,20160000,20160000,20160000,20160000,20160000,20160000,20160000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,2016,2015,40,40,1,10,69,0,0,0,54,25,0,60,36,1300,-1,-1,0,-1,7,0,12,48,2,0,104,0,0,1,91,0,15,8,11,0,0,99,0,0,30,71,0,4,0,0,0,21,21,21,21,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13,0,1,0,1,1,0,0,0,0,0,104,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.163,0,0,0,1,1,0,0,0,0,0,0,1,1,29,0,0,7,0,7,0,21,0,90,4,0,0,65,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,0.927,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,2500,1,1,0,0,0,0,1,0,0,0,0,700,310,-
20161400,Blessed Target Shield,4800,500210,933610,2,0,400,140,150,20,0,0,20,61,36,31,12,-1,-1,-1,129001400,-1,-1,1400,20160000,20160000,20160000,20160000,20160000,20160000,20160000,20160000,20160000,20160000,20160000,-1,-1,-1,-1,-1,1,1.2,1,1,100700,100710,100720,2016,2015,40,40,1,10,78,0,0,0,54,25,0,60,36,1400,-1,-1,0,-1,7,0,12,48,2,0,104,0,0,1,91,0,15,8,11,0,0,99,0,0,30,71,0,4,0,0,0,21,21,21,21,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,14,0,1,0,1,1,0,0,0,0,0,104,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.163,0,0,0,1,1,0,0,0,0,0,0,1,1,29,0,0,7,0,7,0,21,0,90,4,0,0,65,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,0.927,1,1,1,1,1,1,1,1,0,0,0,0,0,10014,2500,1,1,0,0,0,0,1,0,0,0,0,700,310,-
20161500,Hollow Target Shield,4800,500215,933610,2,0,400,140,150,20,0,0,0,61,36,31,12,-1,-1,-1,129000015,-1,129001500,1500,20160000,20160000,20160000,20160000,20160000,20160000,20160000,20160000,20160000,20160000,20160000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,2016,2015,40,40,1,10,69,0,0,0,54,25,0,60,36,1500,-1,-1,0,-1,7,0,12,48,2,0,104,0,0,1,91,0,15,8,11,0,0,99,0,0,30,71,0,4,0,0,0,21,21,21,21,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,15,0,1,0,1,1,0,0,0,0,0,104,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.163,0,0,0,1,1,0,0,0,0,0,0,1,1,29,0,0,7,0,7,0,21,0,90,4,0,0,65,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,0.927,1,1,1,1,1,1,1,1,0,0,0,0,0,10015,2500,1,1,0,0,0,0,1,0,0,0,0,700,310,-
20170000,Elkhorn Round Shield,4800,500800,933600,1.5,0,550,130,100,20,0,0,0,59,63,33,36,-1,-1,-1,-1,-1,-1,0,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,2017,2028,55,55,1,10,69,0,0,0,54,25,0,60,39,8000,-1,-1,0,-1,7,0,12,48,2,0,104,0,0,1,0,0,15,8,0,0,0,99,0,0,30,71,0,4,0,0,0,19,19,19,19,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,104,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.163,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,19,0,3202,4,0,0,65,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,0.984,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,1500,1,1,0,0,0,0,1,0,0,0,0,650,310,-
20170100,Heavy Elkhorn Shield,4800,500801,933600,1.5,0,550,130,100,20,0,0,0,59,63,33,36,-1,-1,-1,-1,-1,-1,200,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,2017,2028,55,55,1,10,69,0,0,0,54,25,0,60,39,100,-1,-1,0,-1,7,0,12,48,2,0,104,0,1,1,0,0,15,8,0,0,0,99,0,0,30,71,0,4,0,0,0,19,19,19,19,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,104,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.163,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,19,0,3202,4,0,0,65,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,0.984,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,2500,1,1,0,0,0,0,1,0,0,0,0,650,310,-
20170200,Sharp Elkhorn Shield,4800,500802,933600,1.5,0,550,130,100,20,0,0,0,59,63,33,36,-1,-1,-1,-1,-1,-1,100,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,2017,2028,55,55,1,10,69,0,0,0,54,25,0,60,39,200,-1,-1,0,-1,7,0,12,48,2,0,104,0,1,1,0,0,15,8,0,0,0,99,0,0,30,71,0,4,0,0,0,19,19,19,19,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,104,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.163,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,19,0,3202,4,0,0,65,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,0.984,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,2500,1,1,0,0,0,0,1,0,0,0,0,650,310,-
20170300,Refined Elkhorn Shield,4800,500803,933600,1.5,0,550,130,100,20,20,0,0,59,63,33,36,-1,-1,-1,-1,-1,-1,300,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,2017,2028,55,55,1,10,69,0,0,0,54,25,0,60,39,300,-1,-1,0,-1,7,0,12,48,2,0,104,0,8,1,0,0,15,8,0,0,0,99,0,0,30,71,0,4,0,0,0,19,19,19,19,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,0,104,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.163,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,19,0,3202,4,0,0,65,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,0.984,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,2500,1,1,0,0,0,0,1,0,0,0,0,650,310,-
20170400,Simple Elkhorn Shield,4800,500806,933600,1.5,0,550,130,100,20,0,20,0,59,63,33,36,-1,-1,-1,129000500,-1,-1,500,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,2017,2028,55,55,1,10,78,78,0,0,54,25,0,60,39,500,-1,-1,0,-1,7,0,12,48,2,0,104,0,0,3,0,0,15,8,0,0,0,99,0,0,30,71,0,4,0,0,0,19,19,19,19,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,1,1,0,0,0,0,0,104,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.163,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,19,0,3202,4,0,0,65,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,0.984,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,2500,1,1,0,0,0,0,1,0,0,0,0,650,310,-
20170500,Crystal Elkhorn Shield,4800,500805,933600,1.5,0,550,130,100,20,0,20,0,59,63,33,36,-1,-1,-1,-1,-1,-1,400,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,2017,2028,55,55,1,10,78,78,0,0,54,25,0,60,39,400,-1,-1,0,-1,7,0,12,48,2,0,104,0,0,3,0,0,15,8,0,0,0,99,0,0,30,71,0,4,0,0,0,19,19,19,19,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,1,1,0,0,0,0,0,104,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.163,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,19,0,3202,4,0,0,65,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,0.984,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,2500,1,1,0,0,0,0,1,0,0,0,0,650,310,-
20170600,Fire Elkhorn Shield,4800,500807,933600,1.5,0,550,130,100,20,0,0,0,59,63,33,36,-1,-1,-1,-1,-1,-1,600,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,2017,2028,55,55,1,10,59,0,59,0,54,25,0,60,39,600,-1,-1,0,-1,7,0,12,48,2,0,104,0,0,2,0,0,15,8,0,0,0,99,0,0,30,71,0,4,0,0,0,19,19,19,19,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,1,1,0,0,0,0,0,104,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.163,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,19,0,3202,4,0,0,65,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,0.984,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,2500,1,1,0,0,0,0,1,0,0,0,0,650,310,-
20170700,Chaos Elkhorn Shield,4800,500808,933600,1.5,0,550,130,100,20,0,20,20,59,63,33,36,-1,-1,-1,-1,-1,-1,700,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,2017,2028,55,55,1,10,78,0,78,0,54,25,0,60,39,700,-1,-1,0,-1,7,0,12,48,2,0,104,0,0,2,0,0,15,8,0,0,0,99,0,0,30,71,0,4,0,0,0,19,19,19,19,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,1,1,0,0,0,0,0,104,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.163,0,0,0,1,1,0,0,0,0,4,0,1,1,25,0,0,7,0,7,0,19,0,3202,4,0,0,65,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,0.984,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,2500,1,1,0,0,0,0,1,0,0,0,0,650,310,-
20170800,Lightning Elkhorn Shield,4800,500809,933600,1.5,0,550,130,100,20,0,0,20,59,63,33,36,-1,-1,-1,-1,-1,-1,800,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,2017,2028,55,55,1,10,78,0,0,78,54,25,0,60,39,800,-1,-1,0,-1,7,0,12,48,2,0,104,0,0,6,0,0,15,8,0,0,0,99,0,0,30,71,0,4,0,0,0,19,19,19,19,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,1,1,0,0,0,0,0,104,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.163,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,19,0,3202,4,0,0,65,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,0.984,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,2500,1,1,0,0,0,0,1,0,0,0,0,650,310,-
20170900,Deep Elkhorn Shield,4800,500811,933600,1.5,0,550,130,100,20,0,0,0,59,63,33,36,-1,-1,-1,-1,-1,-1,900,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,2017,2028,55,55,1,10,59,0,0,0,54,25,0,60,39,900,-1,-1,0,-1,7,0,12,48,2,0,104,0,0,9,0,0,15,8,0,0,0,99,0,0,30,71,0,4,0,0,0,19,19,19,19,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,0,1,0,1,1,0,0,0,0,0,104,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.163,0,0,0,1,1,0,0,0,0,0,0,1,1,25,59,0,7,0,7,0,19,0,3202,4,0,0,65,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,0.984,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,2500,1,1,0,0,0,0,1,0,0,0,0,650,310,-
20171000,Dark Elkhorn Shield,4800,500812,933600,1.5,0,550,130,100,20,0,20,20,59,63,33,36,-1,-1,-1,-1,-1,-1,1000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,2017,2028,55,55,1,10,78,0,0,0,54,25,0,60,39,1000,-1,-1,0,-1,7,0,12,48,2,0,104,0,0,9,0,0,15,8,0,0,0,99,0,0,30,71,0,4,0,0,0,19,19,19,19,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,104,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.163,0,0,0,1,1,0,0,0,0,0,0,1,1,25,78,4,7,0,7,0,19,0,3202,4,0,0,65,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,0.984,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,2500,1,1,0,0,0,0,1,0,0,0,0,650,310,-
20171100,Poison Elkhorn Shield,4800,500814,933600,1.5,0,550,130,100,20,0,0,0,59,63,33,36,-1,129001100,-1,-1,-1,-1,1100,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,2017,2028,55,55,1,10,69,0,0,0,54,25,0,60,39,1100,-1,-1,0,-1,7,0,12,48,2,0,104,0,0,1,0,0,15,8,0,0,0,99,0,0,30,71,0,4,0,0,0,19,19,19,19,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,0,1,0,1,1,0,0,0,0,0,104,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.163,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,19,0,3202,4,0,0,65,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,0.984,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,2500,1,1,0,0,0,0,1,0,0,0,0,650,310,-
20171200,Blood Elkhorn Shield,4800,500813,933600,1.5,0,550,130,100,20,0,0,0,59,63,33,36,129001200,-1,-1,-1,-1,-1,1200,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,2017,2028,55,55,1,10,69,0,0,0,54,25,0,60,39,1200,-1,-1,0,-1,7,0,12,48,2,0,104,0,0,1,0,0,15,8,0,0,0,99,0,0,30,71,0,4,0,0,0,19,19,19,19,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12,0,1,0,1,1,0,0,0,0,0,104,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.163,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,19,0,3202,4,0,0,65,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,0.984,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,2500,1,1,0,0,0,0,1,0,0,0,0,650,310,-
20171300,Raw Elkhorn Shield,4800,500804,933600,1.5,0,550,130,100,20,0,0,0,59,63,33,36,-1,-1,-1,-1,-1,-1,1300,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,2017,2028,55,55,1,10,69,0,0,0,54,25,0,60,39,1300,-1,-1,0,-1,7,0,12,48,2,0,104,0,0,1,0,0,15,8,0,0,0,99,0,0,30,71,0,4,0,0,0,19,19,19,19,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13,0,1,0,1,1,0,0,0,0,0,104,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.163,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,19,0,3202,4,0,0,65,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,0.984,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,2500,1,1,0,0,0,0,1,0,0,0,0,650,310,-
20171400,Blessed Elkhorn Shield,4800,500810,933600,1.5,0,550,130,100,20,0,0,20,59,63,33,36,-1,-1,-1,129001400,-1,-1,1400,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,20170000,-1,-1,-1,-1,-1,1,1.2,1,1,100700,100710,100720,2017,2028,55,55,1,10,78,0,0,0,54,25,0,60,39,1400,-1,-1,0,-1,7,0,12,48,2,0,104,0,0,1,0,0,15,8,0,0,0,99,0,0,30,71,0,4,0,0,0,19,19,19,19,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,14,0,1,0,1,1,0,0,0,0,0,104,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.163,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,19,0,3202,4,0,0,65,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,0.984,1,1,1,1,1,1,1,1,0,0,0,0,0,10014,2500,1,1,0,0,0,0,1,0,0,0,0,650,310,-
