#NpcParam=NPC_PARAM_ST
ID,Name,behaviorVariationId,AiThinkId,NameId,turnVellocity,hitHeight,hitRadius,weight,hitOffset,Hp,Mp,getSoul,ItemLotId1,ItemLotId2,ItemLotId3,ItemLotId4,ItemLotId5,ItemLotId6,humanityLotId,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,spEffectId5,spEffectId6,spEffectId7,GameClearSpEffectID,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,animidOffset,moveAnimId,spMoveAnimId1,spMoveAnimId2,networkWarpDisp,dbgBehaviorR1,dbgBehaviorL1,dbgBehaviorR2,dbgBehaviorL2,dbgBehaviorRL,dbgBehaviorRR,dbgBehaviorRD,dbgBehaviorRU,dbgBehaviorLL,dbgBehaviorLR,dbgBehaviorLD,dbgBehaviorLU,animIdOffset,partsDamageRate1,partsDamageRate2,partsDamageRate3,partsDamageRate4,partsDamageRate5,partsDamageRate6,partsDamageRate7,partsDamageRate8,weakPartsDamageRate,SuperArmorRecoverCorrection,SuperArmorBrakeKnockbackDist,stamina,staminaRecoverBaseVal,defPhys,defSlash,defBlow,defThrust,defMag,defFire,defThunder,defFlickPower,resistPoison,resistToxic,resistBlood,resistCurse,ghostModelId,normalChangeResourceId,guardAngle,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,superArmorDurability,normalChangeTexChrId,dropType,knockbackRate,knockbackParamId,fallDamageDamp,staminaGuardDef,pcAttrB,pcAttrW,pcAttrL,pcAttrR,areaAttrB,areaAttrW,areaAttrL,areaAttrR,mpRecoverBaseVal,flickDamageCutRate,defaultLodParamId,drawType,npcType,teamType,moveType,lockDist,material,materialSfx,partsDamageType,maxUndurationAng,guardLevel,burnsfxType,poisonGuardResist,toxicGuardResist,bloodGuardResist,curseGuardResist,parryAttack,parryDefense,sfxSize,pushOutCamRegionRadius,hitStopType,ladderEndChkOffsetTop,ladderEndChkOffsetLow,UseRagdollCamHit,disableClothRigidHit,UseRagdoll,isDemon,isGhost,isNoDamageMotion,isUnduration,isChangeWanderGhost,ModelDispMask0,ModelDispMask1,ModelDispMask2,ModelDispMask3,ModelDispMask4,ModelDispMask5,ModelDispMask6,ModelDispMask7,ModelDispMask8,ModelDispMask9,ModelDispMask10,ModelDispMask11,ModelDispMask12,ModelDispMask13,ModelDispMask14,ModelDispMask15,isEnableNeckTurn,disableRespawn,isMoveAnimWait,isCrowd,isWeakSaint,isWeakA,isWeakB,isEnableDropSoulCapture,VowType0,VowType1,VowType2,disableIntiliazeDead,isSoulGetByBoss,isMultilingual,Unk1,Unk2,ModelDispMask16,ModelDispMask17,ModelDispMask18,ModelDispMask19,ModelDispMask20,ModelDispMask21,ModelDispMask22,ModelDispMask23,ModelDispMask24,ModelDispMask25,ModelDispMask26,ModelDispMask27,ModelDispMask28,ModelDispMask29,ModelDispMask30,ModelDispMask31,itemSearchRadius,subHitHeight,subHitRadius,turnVelocityType,isMultModeBoss,Unk3,behMemSize,Unk4,isUseFeetData,Unk5,Unk6,Unk7,defDark,subTurnVelocity,footStepId,subMaterial,subMaterialSfx,material_Weak,materialSfx_Weak,subMaterial_weak,subMaterialSfx_weak,spEffectId8,spEffectId9,spEffectId10,spEffectId11,spEffectId12,spEffectId13,spEffectId14,spEffectId15,TentativePlayerId,basicToughnessValue,gameSystemParamCorrection,regainRate_PhysNeutral,regainRate_PhysSlash,regainRate_PhysBlow,regainRate_PhysThrust,regainRate_Magic,regainRate_Fire,regainRate_Thunder,regainRate_Dark,maxAnkleAngle,clothUpdateOffset,spNpcType [ON_OFF],normalChangeModelId,normalChangeAnimChrId,staminaGuardDefVal,CultSettingId,PhantomParamId,MultiPlayCorrectionId,FootAnkle,resistFrost,subNpcType,subTeamType,lockCamParamId,spEffectId16,spEffectId17,spEffectId18,spEffectId19,spEffectId20,spEffectId21,spEffectId22,spEffectId23,spEffectId24,spEffectId25,spEffectId26,spEffectId27,spEffectId28,spEffectId29,spEffectId30,spEffectId31,lockCorrection,subClothUpdateOffset,pad1,EstusFlaskParamId,TextId,HP&MP_RestoreId0,HP_RestoreId0,MP_RestoreId0,HP&MP_RestoreId1,HP_RestoreId1,MP_RestoreId1,subPhantomParamId,activateDistance,DeactivateDistance,pad2
602002,,60200,0,0,180,1.9,0.4,100,0,32025,0,0,-1,-1,-1,-1,-1,-1,-1,0,5360,5362,7150,0,0,30000,30010,7550,0,0,0,0,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,21,100,0,0,0,100,100,100,0,542,542,252,999,-1,-1,0,0,0,0,0,-1,1,0,0,100,0,0,0,0,0,0,0,0,0,10,100,10,0,2,26,3,10,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.4,0,0,0,0,0,0,0,0,0,100,999,1,139,139,139,139,139,139,30020,30030,30040,30100,0,0,0,0,101,15,0.4,1.05,1.08,1.02,1.08,0.61,0.84,0.97,0.95,0,0,1,-1,-1,256,0,-1,-1,10,999,0,26,-1,-1,-1,-1,-1,-1,-1,5441,-1,-1,-1,-1,-1,18100,-1,-1,-1,0,-1,-,-1,-1,0,0,0,0,0,0,76,0,0,-
603000,,60300,0,0,120,4,0.9,100,0,939,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,5360,7150,0,0,0,0,7550,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,700,0,1.2,1,1,1,1,1,1,1,1,2,0,50,21,100,0,0,0,100,100,100,0,154,154,112,999,-1,-1,0,0,0,0,170,-1,1,0,0,100,0,0,0,0,0,0,0,0,0,10,0,19,0,0,6,12,30,110,110,0,45,0,0,0,0,0,0,0,0,2,0,2,16,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.9,0,0,0,1,0,0,0,0,0,100,999,2,109,109,139,139,139,139,0,30030,0,30100,0,5730,0,0,101,0,0.4,0.95,0.98,0.9,1.02,0.95,1.16,0.93,0.93,0,0,1,-1,-1,256,0,-1,200,10,252,0,6,6030,-1,-1,-1,-1,-1,-1,5441,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,-1,-1,0,0,0,0,0,0,-1,0,0,-
603001,,60300,0,0,120,4,0.9,100,0,939,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,5360,7150,0,0,0,0,7550,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,700,0,1.2,1,1,1,1,1,1,1,1,2,0,50,21,100,0,0,0,100,100,100,0,154,154,112,999,-1,-1,0,0,0,0,170,-1,1,0,0,100,0,0,0,0,0,0,0,0,0,10,0,19,0,0,6,12,30,110,110,0,45,0,0,0,0,0,0,0,0,2,0,2,16,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.9,0,0,0,1,0,0,0,0,0,100,999,2,109,109,139,139,139,139,0,30030,0,30100,0,0,0,0,101,0,0.4,0.95,0.98,0.9,1.02,0.95,1.16,0.93,0.93,0,0,1,-1,-1,256,0,-1,331,10,252,0,6,6030,-1,-1,-1,-1,-1,-1,5441,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,-1,-1,0,0,0,0,0,0,-1,0,0,-
604000,,60400,0,0,120,1.7,0.55,100,0,110,0,280,60400000,-1,-1,-1,-1,-1,-1,0,5309,0,7150,0,5716,0,0,7550,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,21,100,0,0,0,100,100,100,0,112,112,112,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,6,4,0,110,110,0,30,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.55,0,0,0,0,0,0,0,0,0,100,999,1,109,109,139,139,139,139,0,30030,0,0,0,0,0,0,101,0,0.4,1,1.03,0.95,1.06,1,1.22,0.98,0.95,0,0,1,-1,-1,256,0,-1,100,10,252,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,1001,-1,0,0,0,0,0,0,-1,0,0,-
604001,,60400,0,0,120,1.7,0.55,100,0,110,0,280,60400000,-1,-1,-1,-1,-1,-1,0,5309,0,7150,0,5716,0,0,7550,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,21,100,0,0,0,100,100,100,0,112,112,112,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,6,4,0,110,110,0,30,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.55,0,0,0,0,0,0,0,0,0,100,999,1,109,109,139,139,139,139,0,30030,0,0,0,0,5022,0,101,0,0.4,1,1.03,0.95,1.06,1,1.22,0.98,0.95,0,0,1,-1,-1,256,0,-1,100,10,252,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,1001,-1,0,0,0,0,0,0,-1,0,0,-
604002,,60400,0,0,120,1.7,0.55,100,0,110,0,280,60400000,-1,-1,-1,-1,-1,-1,0,5309,0,7150,0,5716,0,0,7550,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,21,100,0,0,0,100,100,100,0,112,112,112,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,6,4,0,110,110,0,30,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.55,0,0,0,0,0,0,0,0,0,100,999,1,109,109,139,139,139,139,0,30030,0,0,0,0,5022,13024,101,0,0.4,1,1.03,0.95,1.06,1,1.22,0.98,0.95,0,0,1,-1,-1,256,0,-1,100,10,252,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,1001,-1,0,0,0,0,0,0,-1,0,0,-
604003,,60400,0,0,120,1.7,0.55,100,0,110,0,280,60400000,-1,-1,-1,-1,-1,-1,0,5309,0,7150,0,5716,0,0,7550,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,21,100,0,0,0,100,100,100,0,112,112,112,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,6,4,0,110,110,0,30,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.55,0,0,0,0,0,0,0,0,0,100,999,1,109,109,139,139,139,139,0,30030,0,0,0,0,0,0,101,0,0.4,1,1.03,0.95,1.06,1,1.22,0.98,0.95,0,0,1,-1,-1,256,0,-1,100,10,252,0,6,-1,-1,-1,13020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,1001,-1,0,0,0,0,0,0,-1,0,0,-
604010,,60400,0,0,120,1.7,0.55,100,0,110,0,280,60400000,-1,-1,-1,-1,-1,-1,0,5309,0,7150,0,5716,0,0,7550,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,21,100,0,0,0,100,100,100,0,112,112,112,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,6,4,0,110,110,0,30,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.55,0,0,0,0,0,0,0,0,0,100,999,1,109,109,139,139,139,139,0,30030,0,0,0,5020,0,0,101,0,0.4,1,1.03,0.95,1.06,1,1.22,0.98,0.95,0,0,1,-1,-1,256,0,-1,100,10,252,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,1001,-1,0,0,0,0,0,0,-1,0,0,-
604011,,60400,0,0,120,1.7,0.55,100,0,110,0,280,60400000,-1,-1,-1,-1,-1,-1,0,5309,0,7150,0,5716,0,0,7550,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,21,100,0,0,0,100,100,100,0,112,112,112,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,6,4,0,110,110,0,30,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.55,0,0,0,0,0,0,0,0,0,100,999,1,109,109,139,139,139,139,0,30030,0,0,0,5020,5022,0,101,0,0.4,1,1.03,0.95,1.06,1,1.22,0.98,0.95,0,0,1,-1,-1,256,0,-1,100,10,252,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,1001,-1,0,0,0,0,0,0,-1,0,0,-
604012,,60400,0,0,120,1.7,0.55,100,0,110,0,280,60400000,-1,-1,-1,-1,-1,-1,0,5309,0,7150,0,5716,0,0,7550,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,21,100,0,0,0,100,100,100,0,112,112,112,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,6,4,0,110,110,0,30,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.55,0,0,0,0,0,0,0,0,0,100,999,1,109,109,139,139,139,139,0,30030,0,0,0,5020,5022,13024,101,0,0.4,1,1.03,0.95,1.06,1,1.22,0.98,0.95,0,0,1,-1,-1,256,0,-1,100,10,252,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,1001,-1,0,0,0,0,0,0,-1,0,0,-
604020,,60400,0,0,120,1.7,0.55,100,0,110,0,280,60400000,-1,-1,-1,-1,-1,-1,0,5309,0,7150,0,5716,0,0,7550,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,21,100,0,0,0,100,100,100,0,112,112,112,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,6,4,0,110,110,0,30,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.55,0,0,0,0,0,0,0,0,0,100,999,1,109,109,139,139,139,139,0,30030,0,0,0,5020,0,0,101,0,0.4,1,1.03,0.95,1.06,1,1.22,0.98,0.95,0,0,1,-1,-1,256,0,-1,100,10,252,0,6,-1,13026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,1001,-1,0,0,0,0,0,0,-1,0,0,-
604021,,60400,0,0,120,1.7,0.55,100,0,110,0,280,60400000,-1,-1,-1,-1,-1,-1,0,5309,0,7150,0,5716,0,0,7550,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,21,100,0,0,0,100,100,100,0,112,112,112,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,6,4,0,110,110,0,30,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.55,0,0,0,0,0,0,0,0,0,100,999,1,109,109,139,139,139,139,0,30030,0,0,0,5020,5022,0,101,0,0.4,1,1.03,0.95,1.06,1,1.22,0.98,0.95,0,0,1,-1,-1,256,0,-1,100,10,252,0,6,-1,13026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,1001,-1,0,0,0,0,0,0,-1,0,0,-
604022,,60400,0,0,120,1.7,0.55,100,0,110,0,280,60400000,-1,-1,-1,-1,-1,-1,0,5309,0,7150,0,5716,0,0,7550,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,21,100,0,0,0,100,100,100,0,112,112,112,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,6,4,0,110,110,0,30,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.55,0,0,0,0,0,0,0,0,0,100,999,1,109,109,139,139,139,139,0,30030,0,0,0,5020,5022,13024,101,0,0.4,1,1.03,0.95,1.06,1,1.22,0.98,0.95,0,0,1,-1,-1,256,0,-1,100,10,252,0,6,-1,13026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,1001,-1,0,0,0,0,0,0,-1,0,0,-
604040,,60400,0,0,120,1.7,0.55,100,0,110,0,580,60400000,-1,-1,-1,-1,-1,-1,0,5309,0,7150,0,5716,0,0,7550,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,21,100,0,0,0,100,100,100,0,112,112,112,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,6,4,0,110,110,0,30,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.55,0,0,0,0,0,0,0,0,0,100,999,1,109,109,139,139,139,139,0,30030,0,0,0,5020,0,0,101,0,0.4,1,1.03,0.95,1.06,1,1.22,0.98,0.95,0,0,1,-1,-1,256,0,-1,100,10,252,0,6,-1,-1,-1,13020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,1001,-1,0,0,0,0,0,0,-1,0,0,-
604050,,60400,0,0,120,1.7,0.55,100,0,110,0,580,60400000,-1,-1,-1,-1,-1,-1,0,5309,0,7150,0,5716,0,0,7550,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,21,100,0,0,0,100,100,100,0,112,112,112,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,6,4,0,110,110,0,30,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.55,0,0,0,0,0,0,0,0,0,100,999,1,109,109,139,139,139,139,0,30030,0,0,0,0,0,0,101,0,0.4,1,1.03,0.95,1.06,1,1.22,0.98,0.95,0,0,1,-1,-1,256,0,-1,100,10,252,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,1001,-1,0,0,0,0,0,0,-1,0,0,-
604051,,60400,0,0,120,1.7,0.55,100,0,110,0,580,60400000,-1,-1,-1,-1,-1,-1,0,5309,0,7150,0,5716,0,0,7550,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,21,100,0,0,0,100,100,100,0,112,112,112,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,6,4,0,110,110,0,30,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.55,0,0,0,0,0,0,0,0,0,100,999,1,109,109,139,139,139,139,0,30030,0,0,0,0,5022,0,101,0,0.4,1,1.03,0.95,1.06,1,1.22,0.98,0.95,0,0,1,-1,-1,256,0,-1,100,10,252,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,1001,-1,0,0,0,0,0,0,-1,0,0,-
604052,,60400,0,0,120,1.7,0.55,100,0,110,0,580,60400000,-1,-1,-1,-1,-1,-1,0,5309,0,7150,0,5716,0,0,7550,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,21,100,0,0,0,100,100,100,0,112,112,112,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,6,4,0,110,110,0,30,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.55,0,0,0,0,0,0,0,0,0,100,999,1,109,109,139,139,139,139,0,30030,0,0,0,0,5022,13024,101,0,0.4,1,1.03,0.95,1.06,1,1.22,0.98,0.95,0,0,1,-1,-1,256,0,-1,100,10,252,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,1001,-1,0,0,0,0,0,0,-1,0,0,-
604060,,60400,0,0,120,1.7,0.55,100,0,110,0,580,60400000,-1,-1,-1,-1,-1,-1,0,5309,0,7150,0,5716,0,0,7550,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,21,100,0,0,0,100,100,100,0,112,112,112,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,6,4,0,110,110,0,30,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.55,0,0,0,0,0,0,0,0,0,100,999,1,109,109,139,139,139,139,0,30030,0,0,0,5020,0,0,101,0,0.4,1,1.03,0.95,1.06,1,1.22,0.98,0.95,0,0,1,-1,-1,256,0,-1,100,10,252,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,1001,-1,0,0,0,0,0,0,-1,0,0,-
604061,,60400,0,0,120,1.7,0.55,100,0,110,0,580,60400000,-1,-1,-1,-1,-1,-1,0,5309,0,7150,0,5716,0,0,7550,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,21,100,0,0,0,100,100,100,0,112,112,112,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,6,4,0,110,110,0,30,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.55,0,0,0,0,0,0,0,0,0,100,999,1,109,109,139,139,139,139,0,30030,0,0,0,5020,5022,0,101,0,0.4,1,1.03,0.95,1.06,1,1.22,0.98,0.95,0,0,1,-1,-1,256,0,-1,100,10,252,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,1001,-1,0,0,0,0,0,0,-1,0,0,-
