#Magic=MAGIC_PARAM_ST
ID,Name,yesNoDialogMessageId,LimitCancelSpEffectId,sortId,refId,refIdFpCost1,refIdSpCost1,iconId,behaviorId,mtrlItemId,replaceMagicId,maxQuantity,heroPoint,overDexterity,sfxVariationId,slotLength,requirementIntellect,requirementFaith,analogDexterityMin,analogDexterityMax,ezStateBehaviorType,refCategory1,spEffectCategory,refType,menuType,refCategory4,hasSpEffectType,VowType0,VowType1,VowType2,VowType3,VowType4,VowType5,VowType6,VowType7,enableMulti,enableMultOnly,isEnchant,isShieldEnchant,enable_live,enable_gray,enable_white,enable_black,disable_offline,castResonanceMagic,Unk1,Unk2,Unk3,Unk4,Unk5,Unk6,VowType8,VowType9,VowType10,VowType11,VowType12,VowType13,VowType14,VowType15,Unk7,Unk8,CastSfx1,CastSfx2,CastSfx3,Unk9,AttributeType,AttributeVal0,AttributeVal1,AttributeVal2,AttributeVal3,refCategory2,refIdSpCost4,magicId0,magicId1,magicId2,magicId3,refIdFpCost2,refIdSpCost2,Unk10,refCategory3,refIdFpCost4,refIdFpCost3,refIdSpCost3,refId1,refId2,refId3,refId4,pad1
3780000,Atonement,0,-1,3246,0,15,40,4127,0,-1,0,-1,0,99,6,1,0,18,10,50,1,2,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,527800,527801,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,103780000,-1,-1,-1,-
5200000,,0,-1,3000,0,3,15,4130,0,-1,0,-1,0,99,69,1,0,0,10,50,0,1,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,522000,522001,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,11200000,-1,-1,-1,-
5210000,,0,-1,3001,0,4,18,4131,0,-1,0,-1,0,99,69,1,0,0,10,50,0,1,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,522100,522101,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,11210000,-1,-1,-1,-
5300000,,0,-1,3002,0,7,35,4000,0,-1,0,-1,0,99,4,1,0,0,10,50,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,523000,523001,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,11300000,-1,-1,-1,-
5301000,,0,-1,3003,0,10,45,4001,0,-1,0,-1,0,99,91,1,0,0,10,50,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,523010,523011,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,11301000,-1,-1,-1,-
5302000,,0,-1,3004,0,11,45,4002,0,-1,0,-1,0,99,90,1,0,0,10,50,0,1,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,523020,523021,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,11302000,-1,-1,-1,-
5303000,,0,-1,3005,0,14,65,4003,0,-1,0,-1,0,99,91,1,0,0,10,50,0,1,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,523030,523031,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,11303000,-1,-1,-1,-
5304000,,0,-1,3006,0,20,70,4004,0,-1,0,-1,0,99,92,1,0,0,10,50,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,523040,523041,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,11304000,-1,-1,-1,-
5305000,,0,-1,3007,0,43,70,4005,0,-1,0,-1,0,99,92,1,0,0,10,50,0,1,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,523050,523051,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,11305000,-1,-1,-1,-
5306000,,0,-1,3008,0,32,55,4006,0,-1,0,-1,0,99,93,1,0,0,10,50,0,1,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,523060,523061,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,11306000,-1,-1,-1,-
5307000,,0,-1,3009,0,46,65,4007,0,-1,0,-1,0,99,93,1,0,0,10,50,0,1,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,523070,523071,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,11307000,-1,-1,-1,-
5308000,,0,-1,3010,0,6,20,4099,0,-1,0,-1,0,99,93,1,0,0,10,50,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,523080,523081,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,11308000,-1,-1,-1,-
5309000,,0,-1,3011,0,9,28,4101,0,-1,0,-1,0,99,93,1,0,0,10,50,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,523090,523091,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,11309000,-1,-1,-1,-
5310000,,0,-1,3012,0,25,60,4008,0,-1,0,-1,0,99,78,1,0,0,10,50,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,255,523100,523101,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,101310000,-1,-1,-1,-
5311000,,0,-1,3013,0,35,60,4009,0,-1,0,-1,0,99,79,1,0,0,10,50,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,255,523110,523111,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,101311000,-1,-1,-1,-
5312000,,0,-1,3014,0,45,60,4010,0,-1,0,-1,0,99,84,1,0,0,10,50,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,255,523120,523121,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,101312000,-1,-1,-1,-
5313000,,0,-1,3013,0,30,60,4135,0,-1,0,-1,0,99,79,1,15,0,10,50,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,255,528000,528001,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,101313000,-1,-1,-1,-
5330000,,0,-1,3015,0,30,40,4011,0,-1,0,-1,0,99,41,1,0,0,10,50,0,2,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,255,523300,523301,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,101330000,-1,-1,-1,-
5331000,,0,-1,3016,0,60,85,4012,0,-1,0,-1,0,99,42,1,0,0,10,50,0,2,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,255,523310,523311,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,101331000,-1,-1,-1,-
5340000,,0,-1,3017,0,25,30,4013,0,-1,0,-1,0,99,9,1,0,0,10,50,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,255,523400,523401,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,101340000,-1,-1,-1,-
5341000,,0,-1,3018,0,25,50,4014,0,-1,0,-1,0,99,10,1,0,0,10,50,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,523410,523411,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,101341000,-1,-1,-1,-
5350000,,0,-1,3019,0,20,30,4015,0,-1,0,-1,0,99,39,1,0,0,10,50,0,2,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,523500,523501,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,101350000,-1,-1,-1,-
5353000,,0,-1,3021,0,20,50,4017,0,-1,0,-1,0,99,43,1,0,0,10,50,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,523530,523531,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,101353000,-1,-1,-1,-
5354000,,0,-1,3022,0,15,30,4018,0,-1,0,-1,0,99,44,1,0,0,10,50,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,523540,-1,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,101354000,-1,-1,-1,-
5355000,,0,-1,3023,0,20,60,4019,0,-1,0,-1,0,99,25,1,0,0,10,50,0,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,523550,523551,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,101355000,-1,-1,-1,-
5356000,,0,-1,3024,0,15,30,4065,0,-1,0,-1,0,99,40,1,0,0,10,50,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,523560,523561,-1,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,11356000,-1,-1,-1,-
5370000,,0,-1,3025,0,25,50,4057,0,-1,0,-1,0,99,69,1,0,0,10,50,0,1,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,523700,523701,-1,0,3,-1,-1,-1,-1,1,0,-1,-1,-1,-1,25,50,0,0,0,0,0,-1,11370000,-1,-1,-
5372000,,0,-1,3026,0,4,8,4059,0,-1,0,-1,0,99,69,1,0,0,10,50,0,1,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,523720,523721,-1,0,3,-1,-1,-1,-1,1,0,-1,-1,-1,-1,4,7,0,0,0,0,0,11372000,11372100,-1,-1,-
5373000,,0,-1,3027,0,19,25,4060,0,-1,0,-1,0,99,40,1,0,0,10,50,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,523730,523731,-1,0,3,-1,-1,-1,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,11373000,11373300,-1,-1,-
5374000,,0,-1,3028,0,23,40,4061,0,-1,0,-1,0,99,40,1,0,0,10,50,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,523740,523741,523742,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,23,40,0,0,0,0,0,201374000,201374100,-1,-1,-
5375000,,0,-1,3029,0,4,20,4102,0,-1,0,-1,0,99,69,1,0,0,10,50,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,523750,523751,523752,0,3,-1,-1,-1,-1,0,0,-1,-1,-1,-1,4,20,0,0,0,0,0,201375000,201375100,-1,-1,-
5376000,,0,-1,-1,0,23,40,4144,0,-1,0,-1,0,99,18,1,0,0,10,50,0,0,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,528900,528901,528902,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,23,40,0,1,0,0,0,201376010,201376020,11376000,-1,-
5603000,,0,-1,3030,0,40,55,4106,0,-1,0,-1,0,99,12,1,0,0,10,50,0,1,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,526030,526031,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,11603000,-1,-1,-1,-
5604000,,0,-1,-1,0,30,55,4145,0,-1,0,-1,0,99,18,1,0,0,10,50,0,1,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,528800,528801,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,11604000,-1,-1,-1,-
5613000,,0,-1,3031,0,26,45,4126,0,-1,0,-1,0,99,6,1,0,0,10,50,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,526130,526131,526132,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,26,45,0,0,0,0,0,201613000,201613100,-1,-1,-
5620000,,0,-1,3032,0,55,100,4104,0,-1,0,-1,0,99,6,2,0,0,10,50,0,1,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,526250,-1,-1,0,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,0,0,0,1,0,0,0,11620300,11620200,11620000,-1,-
5651000,,0,-1,3033,0,10,30,4115,0,-1,0,-1,0,99,6,1,0,0,10,50,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,526510,526511,-1,0,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,11651000,11651100,-1,-1,-
5740000,,0,-1,3034,0,13,20,4125,0,-1,0,-1,0,99,6,1,0,0,10,50,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,527400,527401,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,11740000,-1,-1,-1,-
5741000,,0,-1,3112,0,16,30,4136,0,-1,0,-1,0,99,18,1,18,0,10,50,0,1,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,528100,528101,-1,0,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,0,0,0,1,0,16,40,-1,11741030,11741020,-1,-
6400000,,0,-1,3100,0,10,35,4021,0,-1,0,-1,0,99,85,1,0,0,10,50,2,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,524000,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,12400000,-1,-1,-1,-
6402000,,0,-1,3101,0,14,45,4023,0,-1,0,-1,0,99,87,1,0,0,10,50,2,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,524020,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,12402000,-1,-1,-1,-
6403000,,0,-1,3102,0,2,95,4024,0,-1,0,-1,0,99,88,1,0,0,10,50,2,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,524030,524031,-1,0,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,10,0,0,0,0,0,0,12403000,12403500,-1,-1,-
6405000,,0,-1,3104,0,2,0,4088,0,-1,0,-1,0,99,82,1,0,0,10,50,2,1,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,524050,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,12405000,-1,-1,-1,-
6407000,,0,-1,3106,0,19,45,4100,0,-1,0,-1,0,99,83,1,0,0,10,50,2,1,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,524070,524071,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,12407000,-1,-1,-1,-
6410000,,0,-1,3107,0,16,20,4027,0,-1,0,-1,0,99,80,1,0,0,10,50,2,1,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,524100,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,12410000,-1,-1,-1,-
6411000,,0,-1,3108,0,17,30,4028,0,-1,0,-1,0,99,80,1,0,0,10,50,2,1,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,524110,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,12411000,-1,-1,-1,-
6420000,,0,-1,3111,0,18,45,4029,0,-1,0,-1,0,99,17,1,0,0,10,50,2,1,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,12420000,-1,-1,-1,-
6421000,,0,-1,3112,0,24,45,4030,0,-1,0,-1,0,99,18,1,0,0,10,50,2,1,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,12421000,-1,-1,-1,-
6422000,,0,-1,3113,0,24,45,4094,0,-1,0,-1,0,99,19,1,0,0,10,50,2,1,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,12422000,-1,-1,-1,-
6430000,,0,-1,3114,0,40,40,4031,0,-1,0,-1,0,99,37,1,0,0,10,50,2,1,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,524300,524301,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,12430000,-1,-1,-1,-
6431000,,0,-1,3115,0,20,40,4032,0,-1,0,-1,0,99,11,1,0,0,10,50,2,2,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,524310,524311,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,102431000,-1,-1,-1,-
6435000,,0,-1,3116,0,30,60,4033,0,-1,0,-1,0,99,78,1,0,0,10,50,2,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,255,524350,524351,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,102435000,-1,-1,-1,-
6436000,,0,-1,3117,0,30,40,4096,0,-1,0,-1,0,99,36,1,0,0,10,50,2,1,10,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,255,524360,524361,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,12436000,-1,-1,-1,-
6440000,,0,-1,3118,0,30,50,4095,0,-1,0,-1,0,99,21,1,0,0,10,50,2,2,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,524400,524401,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,102440000,-1,-1,-1,-
6450000,,0,-1,3119,0,32,65,4054,0,-1,0,-1,0,99,66,2,0,0,10,50,2,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,524500,524501,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,12450000,-1,-1,-1,-
6451000,,0,-1,3120,0,3,120,4087,0,-1,0,-1,0,99,60,2,0,0,10,50,2,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,524510,524511,-1,0,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,10,0,0,0,0,0,0,12451000,12451500,-1,-1,-
6452000,,0,-1,3121,0,2,50,4130,0,-1,0,-1,0,99,59,1,0,0,10,50,2,1,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,12452000,-1,-1,-1,-
6453000,,0,-1,3122,0,25,35,4097,0,-1,0,-1,0,99,13,1,0,0,10,50,2,1,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,524530,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,12453000,-1,-1,-1,-
6455000,,0,-1,3123,0,30,50,4091,0,-1,0,-1,0,99,83,1,0,0,10,50,2,1,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,524550,524551,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,12455000,-1,-1,-1,-
6456000,,0,-1,3124,0,35,75,4092,0,-1,0,-1,0,99,83,2,0,0,10,50,2,1,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,524560,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,12456000,-1,-1,-1,-
6457000,,0,-1,3112,0,20,45,4137,0,-1,0,-1,0,99,18,1,16,16,10,50,2,1,10,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,-1,-1,-1,0,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,12457000,12457100,-1,-1,-
6458000,,0,-1,-1,0,9,0,4146,0,-1,0,-1,0,99,18,1,0,0,10,50,2,0,10,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,529000,529001,529002,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,1,0,9,25,202458000,202458100,12458000,-1,-
6470000,,0,-1,3125,0,50,80,4098,0,-1,0,-1,0,99,83,2,0,0,10,50,2,1,10,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,524700,534701,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,12470000,-1,-1,-1,-
6562000,,0,-1,3127,0,20,35,4084,0,-1,0,-1,0,99,72,1,0,0,10,50,2,2,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525620,525621,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,102562000,-1,-1,-1,-
6600000,,0,-1,3128,0,16,45,4130,0,-1,0,-1,0,99,5,1,0,0,10,50,2,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,526000,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,12600000,-1,-1,-1,-
6610000,,0,-1,3129,0,22,45,4108,0,-1,0,-1,0,99,5,1,0,0,10,50,2,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,526100,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,12610000,-1,-1,-1,-
6620000,,0,-1,3130,0,14,35,4110,0,-1,0,-1,0,99,6,1,0,0,10,50,2,1,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,526200,526201,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,12620000,-1,-1,-1,-
