#ThrowParam=THROW_INFO_BANK
ID,Name,AtkChrId,DefChrId,Dist,DiffAngMin,DiffAngMax,UpperYrange,LowerYrange,DiffAngMyToDef,throwTypeId,atkAnimid,defAnimId,escHp,selfEscCycleTime,SphereCastRadiusRateTop,SphereCastRadiusRateLow,PadType,AtkEnableState,AtkSorbDmyId,DefSorbDmyId,ThrowType,SelfEscCycleInt,DmyHasChrDirType,isTurnAtker,isSkipWepCate,isSkipSphereCast,Unk1,Unk2,Unk3,Unk4,Unk5,subAtkSorbDmyId,subDefSorbDmyId,Dist2,DiffAngMin2,DiffAngMax2,UpperYrange2,LowerYrange2,DiffAngMyToDef2,performDmyId0,performDmyId1,pad1
662110,,6211,0,20,0,180,0.5,0.5,180,4100,4100,71160,0,0,70,70,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,231,0,0,0,0,0,0,0,-1,-1,-
662111,,0,6211,2.5,60,180,2,2,180,0,30420,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,232,0,0,0,0,0,0,-1,232,-
663200,,0,6320,1.5,0,180,2,2,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,230,-
731410,,0,3141,5.5,0,180,3,3,180,1,30860,11000,0,0,40,30,1,0,0,232,10,0,255,0,0,1,0,0,0,0,0,0,235,0,0,0,0,0,0,-1,7,-
763200,,0,6320,10,0,180,10,10,180,1,30870,11000,0,0,40,30,1,0,0,0,10,0,255,0,0,1,0,0,0,0,0,0,235,0,0,0,0,0,0,-1,260,-
1000100,,0,0,1.5,0,180,0.5,0.65,180,0,30401,70020,0,0,70,70,1,0,230,0,11,0,0,0,0,0,0,0,0,0,0,230,0,1.5,0,35,0.4,0.55,70,-1,-1,-
1000101,,0,0,1.5,90,180,0.5,0.65,60,0,30202,70030,0,0,70,70,1,0,231,0,12,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1000110,,0,0,1.5,0,180,0.1,0.65,180,10,40021,70100,0,0,70,70,1,0,231,0,16,0,0,0,1,0,0,0,0,0,0,238,0,0,0,0,0,0,0,-1,-1,-
1107000,,0,1070,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1110400,,0,1040,1.5,0,110,0.5,0.65,110,0,30402,2500,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1110710,,0,1071,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1111000,,0,1100,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1111010,,0,1101,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1111020,,0,1102,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1111050,,0,1105,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1111060,,0,1106,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1111100,,0,1110,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1111200,,0,1120,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1111500,,0,1150,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1111700,,0,1170,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1111800,,0,1180,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1111900,,0,1190,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1112000,,0,1200,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1112010,,0,1201,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1112100,,0,1210,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1112110,,0,1211,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1112200,,0,1220,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1112300,,0,1230,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1112400,,0,1240,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1112410,,0,1241,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1112500,,0,1250,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1112800,,0,1280,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1112810,,0,1281,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1112820,,0,1282,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1112900,,0,1290,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,90,0.4,0.55,70,-1,235,-
1113000,,0,1300,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1113400,,0,1340,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1113500,,0,1350,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1113700,,0,1370,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1113900,,0,1390,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1114100,,0,1410,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1114300,,0,1430,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1114400,,0,1440,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1114410,,0,1441,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1114420,,0,1442,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1114450,,0,1445,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1114460,,0,1446,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1120300,,0,2030,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1122100,,0,2210,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1122300,,0,2230,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1128300,,0,1283,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1130400,,0,3040,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1130700,,0,3070,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1131700,,0,3170,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1152200,,0,5220,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1152210,,0,5221,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1152220,,0,5222,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1152230,,0,5223,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1152250,,0,5225,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1152260,,0,5226,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1152270,,0,5227,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1160000,,0,6000,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1160200,,0,6020,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1160700,,0,6070,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,235,-
1160800,,0,6080,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1160810,,0,6081,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1161000,,0,6100,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1162300,,0,6230,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1162600,,0,6260,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1162700,,0,6270,1.5,0,110,0.5,0.65,110,0,30402,11000,0,0,70,70,1,0,230,0,11,0,0,1,0,0,0,0,0,0,0,230,0,1.5,0,45,0.4,0.55,70,-1,-1,-
1210400,,0,1040,1.5,90,180,0.65,0.65,60,0,30203,2510,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1210701,,0,1070,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1210710,,0,1071,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1211000,,0,1100,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1211010,,0,1101,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1211020,,0,1102,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1211050,,0,1105,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1211060,,0,1106,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1211100,,0,1110,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1211200,,0,1120,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1211500,,0,1150,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1211700,,0,1170,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1211800,,0,1180,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1211900,,0,1190,1.65,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1212000,,0,1200,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1212010,,0,1201,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1212100,,0,1210,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1212110,,0,1211,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1212300,,0,1230,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1212400,,0,1240,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1212410,,0,1241,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1212500,,0,1250,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1212600,,0,1260,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1212800,,0,1280,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1212810,,0,1281,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1212820,,0,1282,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1212830,,0,1283,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1212900,,0,1290,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,-1,-1,-
1213000,,0,1300,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1213100,,0,1310,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,60,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1213400,,0,1340,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1213500,,0,1350,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1213600,,0,1360,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1213900,,0,1390,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,40,40,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,-1,-1,-
1213910,,0,1391,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,-1,-1,-
1214100,,0,1410,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1214300,,0,1430,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1214400,,0,1440,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1214410,,0,1441,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1214420,,0,1442,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1214450,,0,1445,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1214460,,0,1446,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1220300,,0,2030,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1221600,,0,2160,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1222100,,0,2210,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1230400,,0,3040,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1230700,,0,3070,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1231700,,0,3170,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1252200,,0,5220,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1252210,,0,5221,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1252220,,0,5222,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1252230,,0,5223,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1252250,,0,5225,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1252260,,0,5226,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1252270,,0,5227,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1260000,,0,6000,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1260200,,0,6020,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1260700,,0,6070,2.2,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1261000,,0,6100,2.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1262000,,0,6200,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,1,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1262300,,0,6230,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1262600,,0,6260,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1262700,,0,6270,1.5,90,180,0.65,0.65,60,0,30203,11010,0,0,70,70,1,0,246,0,12,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
1613200,,0,1320,2.8,70,180,1,1,180,0,30410,11010,0,0,40,30,1,0,0,232,12,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,-1,-
1613210,,0,1321,2.8,70,180,1,1,180,0,30410,11010,0,0,40,30,1,0,0,232,12,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,-1,-
