#AtkParam_Pc=ATK_PARAM_ST
ID,Name,Hit0_Radius,Hit1_Radius,Hit2_Radius,Hit3_Radius,KnockbackDist,HitStopTime,spEffect0,spEffect1,spEffect2,spEffect3,spEffect4,Hit0_DmyPoly1,Hit1_DmyPoly1,Hit2_DmyPoly1,Hit3_DmyPoly1,Hit0_DmyPoly2,Hit1_DmyPoly2,Hit2_DmyPoly2,Hit3_DmyPoly2,Blowing Correction,AtkPhysCorrection,AtkMagCorrection,AtkFireCorrection,AtkThunCorrection,AtkStamCorrection,GuardAtkRateCorrection,GuardBreakCorrection,AtkThrowEscapeCorrection,AtkSuperArmorCorrection,AtkPhys,AtkMag,AtkFire,AtkThun,AtkStam,GuardAtkRate,GuardBreakRate,AtkSuperArmor,AtkThrowEscape,AtkObj,GuardStaminaCutRate,GuardRate,ThrowTypeID,Hit0_hitType,Hit1_hitType,Hit2_hitType,Hit3_hitType,hit0_Priority,hit1_Priority,hit2_Priority,hit3_Priority,damageLevel,mapHitType,GuardCutCancelRate,AtkAttribute,spAttribute,atkType,atkMaterial,atkSize,DefMaterial,DefSfxMaterial,HitSourceType,ThrowFlag,disableGuard,disableStaminaAttack,disableHitSpEffect,IgnoreNotifyMissSwingForAI,repeatHitSfx,IsArrowAtk,IsGhostAtk,isDisableNoDamage,atkPowForSfxSe,atkDirForSfxSe,opposeTarget,friendlyTarget,selfTarget,isChargeAtk,isShareHitList,isCheckObjPenetration,0x81,0x81,pad1,regainableSlotId,deathCauseId,decalId1,decalId2,spawnAiSoundId,HitAiSoundId,RumbleId0,RumbleId1,RumbleId2,RumbleId3,Hit0_VfxId,Hit0_DummyPolyId0,Hit0_DummyPolyId1,Hit1_VfxId1,Hit1_DummyPolyId0,Hit1_DummyPolyId1,Hit2_VfxId,Hit2_DummyPolyId0,Hit2_DummyPolyId1,Hit3_VfxId,Hit3_DummyPolyId0,Hit3_DummyPolyId1,Hit4_VfxId,Hit4_DummyPolyId0,Hit4_DummyPolyId1,Hit5_VfxId,Hit5_DummyPolyId0,Hit5_DummyPolyId1,Hit6_VfxId,Hit6_DummyPolyId0,Hit6_DummyPolyId1,Hit7_VfxId,Hit7_DummyPolyId0,Hit7_DummyPolyId1,Hit4_Radius,Hit5_Radius,Hit6_Radius,Hit7_Radius,Hit8_Radius,Hit9_Radius,Hit10_Radius,Hit11_Radius,Hit12_Radius,Hit13_Radius,Hit14_Radius,Hit15_Radius,Hit4_DmyPoly1,Hit5_DmyPoly1,Hit6_DmyPoly1,Hit7_DmyPoly1,Hit8_DmyPoly1,Hit9_DmyPoly1,Hit10_DmyPoly1,Hit11_DmyPoly1,Hit12_DmyPoly1,Hit13_DmyPoly1,Hit14_DmyPoly1,Hit15_DmyPoly1,Hit4_DmyPoly2,Hit5_DmyPoly2,Hit6_DmyPoly2,Hit7_DmyPoly2,Hit8_DmyPoly2,Hit9_DmyPoly2,Hit10_DmyPoly2,Hit11_DmyPoly2,Hit12_DmyPoly2,Hit13_DmyPoly2,Hit14_DmyPoly2,Hit15_DmyPoly2,Hit4_hitType,Hit5_hitType,Hit6_hitType,Hit7_hitType,Hit8_hitType,Hit9_hitType,Hit10_hitType,Hit11_hitType,Hit12_hitType,Hit13_hitType,Hit14_hitType,Hit15_hitType,0x174,0x178,0x17C,defMaterialVal0,defMaterialVal1,defMaterialVal2,atkDarkCorrection,atkDark,IsChargeAtk2,IsChargeAtk3,0x18A,0x18A,0x18A,0x18A,0x18A,0x18A,0x18B,physSpCorrection,magSpCorrection,fireSpCorrection,thunSpCorrection,damageLevelParameter,0x195,darkSpCorrection,atkElementCorrectId,pad2
3610800,Greatlance,0.35,0.2,0.1,0,0.8,0.08,0,0,6901,0,0,100,100,120,-1,-1,120,-1,-1,0,45,45,45,45,40,500,100,100,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,-1,2,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2030,2130,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,45,0,0,0,1,0,0,0,0,0,0,20,30,30,30,8,0,100,-1,-
3610810,Greatlance,0.35,0.2,0.1,0,1,0.08,0,0,6901,0,0,100,100,120,-1,-1,120,-1,-1,0,55,55,55,55,40,500,100,100,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,-1,2,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2030,2130,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,55,0,0,0,1,0,0,0,0,0,0,20,30,30,30,8,0,100,-1,-
3610820,Greatlance,0.35,0.2,0.1,0,1.5,0.08,0,0,6901,0,0,100,100,120,-1,-1,120,-1,-1,0,65,65,65,65,150,500,100,100,160,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,2,0,0,0,0,0,3,0,0,3,-1,2,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2030,2130,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,65,0,0,0,1,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,-
3610830,Greatlance +10,0.35,0.2,0.1,0,1.5,0.08,0,0,6901,0,0,100,100,120,-1,-1,120,-1,-1,0,110,110,110,110,150,500,100,100,160,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,2,0,0,0,0,0,7,0,0,3,-1,2,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2030,2130,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,110,0,0,0,1,0,0,0,0,0,6,100,100,100,100,0,0,100,-1,-
3611100,Dragonslayer Swordspear,0.5,0.3,0,0,0.9,0.08,0,0,6904,0,0,100,120,-1,-1,120,130,-1,-1,0,113,113,113,113,180,115,100,100,130,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,100,2030,2130,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,113,0,0,0,0,0,0,0,0,0,5,100,100,100,100,0,0,100,-1,-
3611105,Dragonslayer Swordspear,0.5,0.3,0,0,0.9,0.08,0,0,6906,0,0,100,120,-1,-1,120,130,-1,-1,0,160,160,160,160,225,400,100,100,210,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2,0,0,0,0,0,0,3,0,0,4,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,100,2030,2130,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,160,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,-
3611110,Dragonslayer Swordspear,0.5,0.2,0,0,1.3,0.08,0,0,6904,0,0,100,120,-1,-1,120,130,-1,-1,0,113,113,113,113,180,115,100,100,176,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,100,2030,2130,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,113,0,0,0,0,0,0,0,0,0,4,100,100,100,100,0,0,100,-1,-
3611115,Dragonslayer Swordspear,0.5,0.2,0,0,1.3,0.08,0,0,6906,0,0,100,120,-1,-1,120,130,-1,-1,0,160,160,160,160,225,400,100,100,210,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2,0,0,0,0,0,0,3,0,0,4,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,100,2030,2130,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,160,0,0,0,0,0,0,0,0,0,4,100,100,100,100,0,0,100,-1,-
3611200,Dragonslayer Swordspear,0.5,0.2,0,0,1.17,0.08,0,0,6904,0,0,100,120,-1,-1,120,130,-1,-1,0,103,103,103,103,180,300,100,100,176,0,0,0,0,0,0,0,0,0,40,0,0,0,0,2,0,0,0,0,0,0,3,0,0,4,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,100,2030,2130,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,103,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,-
3611202,pvpatch - DSSS 2H R1 stun 4 > 5 -- 120 > 160 SAcorrection,0.15,0,0.2,0,1,0.08,0,0,6903,0,0,130,-1,120,-1,120,-1,130,-1,0,93,93,93,93,150,300,100,100,160,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,-1,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,100,2030,2130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,93,0,0,0,0,0,0,0,0,0,5,100,100,100,100,0,0,100,-1,-
3611210,Dragonslayer Swordspear,0.5,0.2,0,0,1.17,0.08,0,0,6904,0,0,100,120,-1,-1,120,130,-1,-1,0,103,103,103,103,225,300,100,100,176,0,0,0,0,0,0,0,0,0,40,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,100,2030,2130,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,103,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,-
3611220,Dragonslayer Swordspear,0.5,0.2,0,0,1.17,0.08,0,0,6904,0,0,100,120,-1,-1,120,130,-1,-1,0,103,103,103,103,225,300,100,100,176,0,0,0,0,0,0,0,0,0,40,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,100,2030,2130,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,103,0,0,0,0,0,0,0,0,0,5,100,100,100,100,0,0,100,-1,-
3611700,Dragonslayer Swordspear,0.5,0.2,0,0,1,0.08,0,0,6904,0,0,100,120,-1,-1,120,130,-1,-1,0,60,0,0,0,80,500,100,100,80,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,100,2030,2130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,0,0,0,1,1,0,0,0,0,0,5,100,100,100,100,0,0,100,-1,-
3611705,Dragonslayer Swordspear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,300,300,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2030,2130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,0,300,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,100,19000,-
3611706,Dragonslayer Swordspear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,300,300,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,2030,2130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,0,300,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,100,19000,-
3611707,Dragonslayer Swordspear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,300,300,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,2030,2130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,0,300,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,100,19000,-
3611708,Dragonslayer Swordspear,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,150,500,100,100,150,0,300,300,300,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,3,2,0,4,6,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2030,2130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,0,300,0,0,1,0,0,0,0,0,0,0,100,100,100,8,0,100,19000,-
3611710,pvpatch - Sword Spear WA bullet wave,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,150,500,100,100,150,300,300,300,300,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,3,2,0,4,6,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2030,2130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,0,300,0,0,1,0,0,0,0,0,0,0,100,100,100,8,0,100,10091600,-
3611715,pvpatch - Sword Spear WA blade hit,0.2,0.2,0,0,0.8,0.08,0,0,6902,0,0,100,120,-1,-1,120,130,-1,-1,0,85,85,85,85,130,300,100,100,160,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2,0,0,0,0,0,0,3,0,0,4,6,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,100,2030,2130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,85,0,0,0,1,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,-
3612700,Spear,0.35,0.2,0.1,0,0.8,0.08,0,0,0,0,0,100,100,120,-1,-1,120,-1,-1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,-1,2,-1,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2030,2130,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
3612710,pvpatch - War Banner WA,0,1.7,0.2,0,0.7,0.08,0,0,6906,0,0,-1,120,120,-1,-1,-1,130,-1,0,160,160,160,160,150,400,100,100,155,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,3,0,0,2,-1,2,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,100,2030,2130,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,160,0,0,0,1,0,0,0,0,0,4,100,100,100,100,0,0,100,-1,-
3612711,pvpatch - War Banner Shockwave,0,2,0,0,0.7,0.08,0,0,6906,0,0,-1,120,-1,-1,-1,-1,-1,-1,0,0,0,0,0,50,400,100,100,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,-1,2,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,100,2030,2130,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,0,0,0,0,1,0,0,0,0,0,3,100,100,100,100,0,0,100,-1,-
3620700,Spear,0.3,0.2,0.08,0,1.5,0.08,0,0,6904,0,0,100,100,120,-1,-1,120,130,-1,0,180,180,180,180,200,500,100,100,150,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,3,0,186,3,-1,2,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,100,2030,2130,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,150,0,0,0,1,0,0,0,0,0,4,100,100,100,100,0,0,100,-1,-
3620800,Spear,0.3,0.2,0.08,0,0.8,0.08,0,0,0,0,0,100,100,120,-1,-1,120,130,-1,0,70,70,70,70,200,500,100,100,15,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,-1,2,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2030,2130,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,70,0,0,0,1,0,0,0,0,0,0,100,100,100,100,8,0,100,-1,-
3620810,Spear,0.3,0.2,0.08,0,1,0.08,0,0,0,0,0,100,100,120,-1,-1,120,130,-1,0,70,70,70,70,200,500,100,100,15,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,8,0,0,3,-1,2,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2030,2130,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,70,0,0,0,1,0,0,0,0,0,0,100,100,100,100,8,0,100,-1,-
3620820,Spear +25,0.3,0.2,0.08,0,1.5,0.08,0,0,0,0,0,100,100,120,-1,-1,120,130,-1,0,118,118,118,118,200,500,100,100,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,3,0,0,3,-1,2,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2030,2130,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,118,0,0,0,1,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,-
