#Bullet=BULLET_PARAM_ST
ID,Name,atkBullet_Id,sfxIdBullet,sfxIdHit,sfxIdFlick,life,dist,shootInterval,gravityInRange,gravityOutRange,homingStopRange,initVellocity,accelInRange,accelOutRange,maxVellocity,minVellocity,accelTime,homingBeginDist,hitRadius,hitRadiusMax,spreadTime,expDelay,homingOffsetRange,dmgHitRecordLifeTime,externalForce,spEffectIdForShooter,autoSearchNpcThinkId,hitBulletId,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,numShoot,homingAngle,shootAngle,shootAngleInterval,shootAngleXInterval,damageDamp,magicDamageDamp,fireDamageDamp,thunderDamageDamp,staminaDamp,knockbackDamp,shootAngleXZ,lockShootLimitAng,isPenetrate,prevVellocityDirRate,atkAttribute,spAttribute,Material_AttackType,Material_AttackMaterial,Material_Size,launchConditionType,FollowType0,FollowType1,FollowType2,EmittePosType0,EmittePosType1,EmittePosType2,IsAttackSfx,IsEndlessHit,IsPenetrateMap,IsHitBothTeam,IsUseShardHitList,IsUseMultiDmyPolyIfPlace,attachEffectType0,attachEffectType1,IsHitForceMagic,IsIgnoreSfxIfHitWater,IsIgnoreMoveStateIfHitWater,IsHitDarkForceMagic,IsInheritEffectToChild,IsInheritSpeedToChild,IsLockModule,IsSearchForTarget,IsEmittedBullet,IsInheritLifeToChild,darkDamageDamp,bulletHitType0,bulletHitType1,SpHomingYAngle,rand_ShootAngleXZ,rand_ShootANgleY,bulletEmitter_bulletId,bulletEmitter_ShootInterval0,bulletEmitter_InitInterval,SpHomingYAngleForEnemy,bulletEmitter_ShootInterval1,LaunchType,LimitBulletParamId,CounterHitType,IsPosHitBullet,IsAttachAttackSfx,IsSpCorrection0,IsSpCorrection1,IsPenetrateTarget,IsSpCorrection2,IsDisableIntScale,0xC3,EmittePosRadius,hitObjectId,subLife,subHomingAngle,pad1,lockShootCorrectionAng,pad2
3110710,Smokescreen -- 煙幕,3110710,631120,-1,-1,5,0,0,0,0,0,0,5,5,0,0,0,0,0,4,4,0,0,0,0,0,0,-1,23007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3120700,Magic 1: Force -- 魔法１：フォース,3120700,631221,631222,-1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,5.5,5.5,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3120710,Magic 2: Soul Restraints: Search -- 魔法２：魂縛り：検索,0,631211,-1,-1,1.5,999,0.01,-8,-8,0,4,0,0,4,4,0,0,0.1,-1,0,0,0,0,0,0,0,3120711,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,0,0,0,4,1,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,360,180,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3120711,Magic 2: Soul Restraints: Judgement -- 魔法２：魂縛り：判定,3120710,631212,631213,-1,4,0,0,11,11,0.8,4,0,0,5,4,0,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,130,0,0,0,0,0,0,0,0,0,0,180,0,0,4,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3120720,,0,-1,-1,-1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,1,0,0,0,0,0,0,3120721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3120721,,0,631211,-1,-1,1.5,999,0,-8,-8,0,4,0,0,4,4,0,0,0.1,-1,0,0,0,0,0,0,0,3120711,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,40,0,0,0,4,1,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,360,180,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3120730,,0,631211,-1,-1,1.5,999,0,-8,-8,0,4,0,0,4,4,0,0,0.1,-1,0,0,0,0,0,0,0,3120711,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,40,0,0,0,4,1,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,360,180,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140010,For eclipse Dripping decal -- 蝕ポタポタ デカール用,3140010,-1,-1,-1,0.35,5,0,30,30,0,0,0,0,30,30,0,0,0.1,0.1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140500,Straight Breath _ Breath -- 直線ブレス_ブレス,3140500,631401,-1,-1,2,999,0.05,5,5,0.1,13,10,10,30,0,0.2,0.1,1,2.5,1.5,0,0,1.5,0,0,0,-1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,250,20,1,75,4,2,0,6,0,255,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140501,Straight Breath _ Breath (search) -- 直線ブレス_ブレス（検索）,0,-1,-1,-1,0.5,0,0,0,0,0,10,10,10,20,0,0,0,0.5,-1,0,0,0,1.5,0,0,0,3140502,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140502,Straight Breath _ Breath (impact) -- 直線ブレス_ブレス（着弾）,3140502,631402,-1,-1,3.5,0,0,0,0,0,10,10,10,20,0,0,0,0.5,4,2.5,0,0,1.5,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140505,,3140500,631401,-1,-1,3,999,0.05,0,0,0,13,10,10,30,0,0.2,0,1,2,1.5,0,0,1.5,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140510,Saigi Bless _ Breath -- 薙ぎ払いブレス_ブレス,3140510,631401,-1,-1,1.45,999,0.04,5,5,0,8,10,10,13,0,0,0,1,2.5,1,0,0,1.5,0,0,0,-1,0,0,0,0,0,1,0,-3,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,255,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140511,Saigi Bless (search) -- 薙ぎ払いブレス_ブレス（検索）,0,-1,-1,-1,0.5,0,0,0,0,0,10,10,10,20,0,0,0,0.5,-1,0,0,0,1.5,0,0,0,3140512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140512,Saigi Breath _ Breath (impact) -- 薙ぎ払いブレス_ブレス（着弾）,3140512,631402,-1,-1,3.5,0,0,0,0,0,10,10,10,20,0,0,0,0.5,4,2.5,0,0,1.5,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140520,Immediate breath _ Breath -- 直下ブレス_ブレス,3140520,631401,-1,-1,2,0,0.03,10,10,0,14,10,10,20,0,0,0,2,-1,0,0,0,1.5,0,0,0,3140522,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,255,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140521,Immediate Breath _ Breath (search) -- 直下ブレス_ブレス（検索）,0,-1,-1,-1,0.5,0,0,0,0,0,10,10,10,20,0,0,0,0.5,-1,0,0,0,1.5,0,0,0,3140522,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140522,Immediate breath _ Breath (impact) -- 直下ブレス_ブレス（着弾）,3140522,631401,-1,-1,0.8,0,0,10,0,0,6,10,10,6,0,0,0,1,2,0.5,0,0,1.5,0,0,0,-1,0,0,0,0,0,2,0,0,80,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140530,Glide Breath _ Breath -- 滑空ブレス_ブレス,3140530,631401,-1,-1,3,0,0.01,0,0,0,14,10,10,20,0,0,0,1,2,1,0,0,1.5,0,0,0,3140532,0,0,0,0,0,1,0,-9,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,255,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140531,Glide Breath _ Breath (search) -- 滑空ブレス_ブレス（検索）,0,-1,-1,-1,0.5,0,0,0,0,0,10,10,10,20,0,0,0,0.5,-1,0,0,0,1.5,0,0,0,3140532,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140532,Glide Breath _ Breath (impact) -- 滑空ブレス_ブレス（着弾）,3140532,631402,-1,-1,1.6,0,0,0,0,0,0,0,0,0,0,0,0,1.3,-1,0,0,0,1.5,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140540,Hashimoto _ Swirling Breath _ bless ① -- 橋下_旋回ブレス_ブレス①,3140540,631401,-1,-1,3,0,0.01,0,0,0,13,10,10,20,0,0,0,0.2,1,1,0,0,1.5,0,0,0,3140542,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,246,0,1,0,4,2,0,6,0,255,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140541,Hashimoto _ Swirling Breath _ Breath ① (search) -- 橋下_旋回ブレス_ブレス①（検索）,0,-1,-1,-1,0.5,0,0,0,0,0,10,10,10,20,0,0,0,0.5,-1,0,0,0,1.5,0,0,0,3140542,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140542,Hashimoto _ Swirling Breath _ breath ① (Impact) -- 橋下_旋回ブレス_ブレス①（着弾）,3140540,631402,-1,-1,0.65,0,0,0,0,0,0,0,0,0,0,0,0,2.5,-1,0,0,0,1.5,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140550,Hashimoto _ Swirling Breath _ bless ② -- 橋下_旋回ブレス_ブレス②,3140550,631401,-1,-1,3,0,0.01,0,0,0,11,10,10,20,0,0,0,0.5,1,1,0,0,1.5,0,0,0,3140552,0,0,0,0,0,1,0,-15,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,255,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140551,Hashimoto _ Swirling Breath _ Breath ② (search) -- 橋下_旋回ブレス_ブレス②（検索）,0,-1,-1,-1,0.5,0,0,0,0,0,10,10,10,20,0,0,0,0.5,-1,0,0,0,1.5,0,0,0,3140552,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140552,Hashimoto _ Swirling Breath _ breath ② (Impact) -- 橋下_旋回ブレス_ブレス②（着弾）,3140552,631402,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,-1,0,0,0,1.5,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140560,Climb 2_ appearance _ on the tower → Square _ breath -- 登る2_登場_塔上→広場_ブレス,3140560,631401,-1,-1,2,0,0.04,0,0,0,20,20,20,200,0,0,0,1,2,1,0,0,1.5,0,0,0,3140562,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,255,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140562,Climb 2_ appearance _ on tower → Square _ breath (impact) -- 登る2_登場_塔上→広場_ブレス（着弾）,3140562,631402,-1,-1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,1.5,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140570,Climb 2_ another tower → square → breath withdrawal _ breath -- 登る2_別塔→広場→ブレス撤退_ブレス,3140570,631401,-1,-1,1.5,0,0.03,0,0,0,15,30,30,200,0,0,0,1,2,1,0,0,1.5,0,0,0,3140572,0,0,0,0,0,2,0,-32,15,0,0,0,0,0,0,0,246,0,1,0,4,2,0,6,0,255,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140572,Climb 2_ Betto → square → breath withdrawal _ breath (impact) -- 登る2_別当→広場→ブレス撤退_ブレス（着弾）,3140572,631402,-1,-1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,3.5,-1,0,0,0,1.5,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140581,Rampage Breath A_ Ground (impact) -- 暴れブレスA_地面（着弾）,3140581,631402,-1,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,4.1,0.1,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140582,Rampage Breath A_ Ground (decal) -- 暴れブレスA_地面（デカール）,3140582,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140591,Rampage Breath b_ Ground (impact) -- 暴れブレスB_地面（着弾）,3140591,631402,-1,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,4.1,0.1,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140592,Rampage Breath b_ Ground (decal) -- 暴れブレスB_地面（デカール）,3140592,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140630,Rampage Breath b_ Ground Passage (impact) -- 暴れブレスB_地面通路（着弾）,3140630,631406,-1,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,4.1,0.1,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140631,Rampage Breath b_ Ground Passage (decal) -- 暴れブレスB_地面通路（デカール）,3140631,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140640,Rampage Breath A_ Ground Determination small (impact) -- 暴れブレスA_地面判定小（着弾）,3140581,631402,-1,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6,0.1,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140641,Rampage Breath A_ Ground Determination small (decal) -- 暴れブレスA_地面判定小（デカール）,3140582,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140650,Rampage Breath B_ Ground Determination small (impact) -- 暴れブレスB_地面判定小（着弾）,3140591,631402,-1,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8,0.1,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140651,Rampage Breath B_ Ground Determination small (decal) -- 暴れブレスB_地面判定小（デカール）,3140592,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140652,Rampage Breath B_ Ground Determination large (impact) -- 暴れブレスB_地面判定大（着弾）,3140591,631402,-1,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.1,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140653,Rampage Breath B_ Ground Determination large (decal) -- 暴れブレスB_地面判定大（デカール）,3140592,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140667,Withdrawal Breath _ Ground (impact) -- 撤退ブレス_地面（着弾）,3140667,631402,-1,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,4.1,0.1,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140668,Withdrawal Breath _ Ground (decal) -- 撤退ブレス_地面（デカール）,3140668,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140677,Bonfire Bless _ Ground (impact) -- 篝火ブレス_地面（着弾）,3140677,631402,-1,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,4.1,0.1,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140678,Bonfire Breath _ Ground (decal) -- 篝火ブレス_地面（デカール）,3140678,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140687,Left side Breath _ Ground (impact) -- 左側面ブレス_地面（着弾）,3140687,631402,-1,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,4.1,0.1,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
3140688,Left side Breath _ Ground (decal) -- 左側面ブレス_地面（デカール）,3140688,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
